id,sex,income
s5953,Male,<=50K
s5954,Female,>50K
s5955,Male,>50K
s5956,Female,<=50K
s5957,Female,>50K
s5958,Female,<=50K
s5959,Female,<=50K
s5960,Male,>50K
s5961,Female,>50K
s5962,Female,<=50K
s5963,Male,<=50K
s5964,Male,<=50K
s5965,Female,<=50K
s5966,Female,>50K
s5967,Male,<=50K
s5968,Female,<=50K
s5969,Female,<=50K
s5970,Female,<=50K
s5971,Female,<=50K
s5972,Female,<=50K
s5973,Male,<=50K
s5974,Male,>50K
s5975,Male,<=50K
s5976,Female,<=50K
s5977,Male,<=50K
s5978,Male,<=50K
s5979,Female,<=50K
s5980,Female,<=50K
s5981,Female,<=50K
s5982,Male,<=50K
s5983,Female,<=50K
s5984,Male,>50K
s5985,Female,<=50K
s5986,Male,<=50K
s5987,Female,>50K
s5988,Female,<=50K
s5989,Female,<=50K
s5990,Female,>50K
s5991,Female,<=50K
s5992,Female,<=50K
s5993,Male,<=50K
s5994,Male,<=50K
s5995,Male,<=50K
s5996,Female,>50K
s5997,Male,<=50K
s5998,Female,<=50K
s5999,Female,>50K
s6000,Female,>50K
s6001,Female,<=50K
s6002,Female,>50K
s6003,Male,<=50K
s6004,Female,<=50K
s6005,Female,<=50K
s6006,Female,<=50K
s6007,Male,>50K
s6008,Female,>50K
s6009,Male,>50K
s6010,Female,>50K
s6011,Female,>50K
s6012,Male,>50K
s6013,Male,<=50K
s6014,Female,<=50K
s6015,Female,>50K
s6016,Male,<=50K
s6017,Female,<=50K
s6018,Female,>50K
s6019,Male,<=50K
s6020,Male,<=50K
s6021,Male,<=50K
s6022,Male,>50K
s6023,Female,<=50K
s6024,Female,<=50K
s6025,Female,<=50K
s6026,Male,<=50K
s6027,Male,<=50K
s6028,Female,>50K
s6029,Male,<=50K
s6030,Female,<=50K
s6031,Female,<=50K
s6032,Male,<=50K
s6033,Male,>50K
s6034,Female,<=50K
s6035,Female,>50K
s6036,Male,<=50K
s6037,Female,>50K
s6038,Female,>50K
s6039,Female,>50K
s6040,Female,<=50K
s6041,Male,<=50K
s6042,Male,<=50K
s6043,Female,<=50K
s6044,Male,>50K
s6045,Male,<=50K
s6046,Female,<=50K
s6047,Male,<=50K
s6048,Male,<=50K
s6049,Female,>50K
s6050,Male,<=50K
s6051,Female,<=50K
s6052,Female,<=50K
s6053,Female,>50K
s6054,Female,<=50K
s6055,Female,<=50K
s6056,Female,<=50K
s6057,Female,>50K
s6058,Female,>50K
s6059,Female,<=50K
s6060,Female,<=50K
s6061,Male,<=50K
s6062,Male,>50K
s6063,Male,<=50K
s6064,Female,<=50K
s6065,Female,<=50K
s6066,Female,<=50K
s6067,Male,<=50K
s6068,Female,<=50K
s6069,Male,>50K
s6070,Male,<=50K
s6071,Male,>50K
s6072,Male,>50K
s6073,Male,>50K
s6074,Male,<=50K
s6075,Male,<=50K
s6076,Female,<=50K
s6077,Male,>50K
s6078,Male,<=50K
s6079,Male,<=50K
s6080,Female,>50K
s6081,Male,<=50K
s6082,Male,<=50K
s6083,Female,<=50K
s6084,Female,<=50K
s6085,Male,>50K
s6086,Female,<=50K
s6087,Male,<=50K
s6088,Female,<=50K
s6089,Female,<=50K
s6090,Female,<=50K
s6091,Female,<=50K
s6092,Male,<=50K
s6093,Male,<=50K
s6094,Female,<=50K
s6095,Female,<=50K
s6096,Female,<=50K
s6097,Male,<=50K
s6098,Female,<=50K
s6099,Female,<=50K
s6100,Female,<=50K
s6101,Female,<=50K
s6102,Male,<=50K
s6103,Female,<=50K
s6104,Female,<=50K
s6105,Female,<=50K
s6106,Female,<=50K
s6107,Male,<=50K
s6108,Male,>50K
s6109,Male,<=50K
s6110,Male,<=50K
s6111,Female,<=50K
s6112,Female,<=50K
s6113,Female,<=50K
s6114,Female,>50K
s6115,Male,<=50K
s6116,Female,>50K
s6117,Female,<=50K
s6118,Female,>50K
s6119,Female,>50K
s6120,Male,<=50K
s6121,Male,<=50K
s6122,Female,<=50K
s6123,Female,<=50K
s6124,Female,<=50K
s6125,Male,<=50K
s6126,Male,<=50K
s6127,Male,<=50K
s6128,Male,<=50K
s6129,Female,<=50K
s6130,Male,>50K
s6131,Female,<=50K
s6132,Male,<=50K
s6133,Male,>50K
s6134,Female,<=50K
s6135,Female,<=50K
s6136,Male,<=50K
s6137,Male,<=50K
s6138,Male,<=50K
s6139,Male,<=50K
s6140,Female,<=50K
s6141,Male,<=50K
s6142,Male,>50K
s6143,Female,<=50K
s6144,Male,<=50K
s6145,Female,<=50K
s6146,Female,<=50K
s6147,Female,<=50K
s6148,Male,<=50K
s6149,Female,<=50K
s6150,Male,<=50K
s6151,Male,<=50K
s6152,Male,<=50K
s6153,Female,<=50K
s6154,Female,<=50K
s6155,Female,<=50K
s6156,Male,<=50K
s6157,Male,<=50K
s6158,Male,>50K
s6159,Male,<=50K
s6160,Female,<=50K
s6161,Female,<=50K
s6162,Male,<=50K
s6163,Female,>50K
s6164,Female,>50K
s6165,Female,<=50K
s6166,Male,<=50K
s6167,Female,<=50K
s6168,Male,<=50K
s6169,Female,<=50K
s6170,Male,<=50K
s6171,Female,<=50K
s6172,Female,<=50K
s6173,Female,<=50K
s6174,Female,<=50K
s6175,Male,>50K
s6176,Male,<=50K
s6177,Female,>50K
s6178,Female,<=50K
s6179,Female,<=50K
s6180,Male,<=50K
s6181,Male,<=50K
s6182,Male,<=50K
s6183,Female,>50K
s6184,Male,<=50K
s6185,Female,<=50K
s6186,Male,<=50K
s6187,Female,<=50K
s6188,Male,<=50K
s6189,Female,<=50K
s6190,Male,<=50K
s6191,Male,<=50K
s6192,Female,<=50K
s6193,Female,>50K
s6194,Male,<=50K
s6195,Female,>50K
s6196,Female,<=50K
s6197,Male,<=50K
s6198,Female,>50K
s6199,Female,<=50K
s6200,Male,<=50K
s6201,Female,>50K
s6202,Female,>50K
s6203,Female,<=50K
s6204,Female,<=50K
s6205,Male,<=50K
s6206,Male,<=50K
s6207,Female,<=50K
s6208,Male,<=50K
s6209,Female,<=50K
s6210,Female,<=50K
s6211,Male,<=50K
s6212,Female,>50K
s6213,Female,<=50K
s6214,Female,>50K
s6215,Female,<=50K
s6216,Male,>50K
s6217,Male,<=50K
s6218,Female,<=50K
s6219,Female,<=50K
s6220,Female,<=50K
s6221,Male,<=50K
s6222,Female,>50K
s6223,Male,<=50K
s6224,Male,>50K
s6225,Male,<=50K
s6226,Female,<=50K
s6227,Male,<=50K
s6228,Female,<=50K
s6229,Female,<=50K
s6230,Female,>50K
s6231,Male,>50K
s6232,Male,<=50K
s6233,Male,>50K
s6234,Female,<=50K
s6235,Male,<=50K
s6236,Female,<=50K
s6237,Female,<=50K
s6238,Male,<=50K
s6239,Male,<=50K
s6240,Male,<=50K
s6241,Male,<=50K
s6242,Female,<=50K
s6243,Female,>50K
s6244,Male,<=50K
s6245,Male,<=50K
s6246,Male,>50K
s6247,Male,<=50K
s6248,Male,<=50K
s6249,Male,<=50K
s6250,Male,>50K
s6251,Female,>50K
s6252,Male,<=50K
s6253,Female,<=50K
s6254,Female,<=50K
s6255,Female,<=50K
s6256,Male,>50K
s6257,Female,<=50K
s6258,Female,<=50K
s6259,Female,<=50K
s6260,Female,<=50K
s6261,Male,<=50K
s6262,Female,<=50K
s6263,Male,<=50K
s6264,Female,>50K
s6265,Male,<=50K
s6266,Female,>50K
s6267,Male,<=50K
s6268,Male,<=50K
s6269,Male,<=50K
s6270,Female,<=50K
s6271,Female,>50K
s6272,Male,<=50K
s6273,Male,<=50K
s6274,Female,>50K
s6275,Male,<=50K
s6276,Male,>50K
s6277,Male,<=50K
s6278,Male,<=50K
s6279,Male,>50K
s6280,Male,<=50K
s6281,Female,<=50K
s6282,Male,<=50K
s6283,Male,<=50K
s6284,Female,<=50K
s6285,Male,<=50K
s6286,Female,<=50K
s6287,Male,<=50K
s6288,Female,<=50K
s6289,Male,<=50K
s6290,Female,<=50K
s6291,Female,>50K
s6292,Male,>50K
s6293,Male,<=50K
s6294,Male,<=50K
s6295,Female,<=50K
s6296,Male,<=50K
s6297,Female,<=50K
s6298,Male,<=50K
s6299,Male,<=50K
s6300,Male,<=50K
s6301,Male,<=50K
s6302,Male,<=50K
s6303,Male,<=50K
s6304,Male,<=50K
s6305,Female,<=50K
s6306,Male,<=50K
s6307,Male,<=50K
s6308,Male,>50K
s6309,Female,<=50K
s6310,Female,<=50K
s6311,Male,>50K
s6312,Male,>50K
s6313,Male,>50K
s6314,Female,<=50K
s6315,Female,>50K
s6316,Male,>50K
s6317,Male,<=50K
s6318,Female,>50K
s6319,Female,<=50K
s6320,Female,<=50K
s6321,Female,<=50K
s6322,Male,<=50K
s6323,Female,<=50K
s6324,Male,<=50K
s6325,Male,<=50K
s6326,Female,<=50K
s6327,Female,<=50K
s6328,Male,<=50K
s6329,Male,<=50K
s6330,Female,<=50K
s6331,Male,<=50K
s6332,Female,>50K
s6333,Female,<=50K
s6334,Male,<=50K
s6335,Female,>50K
s6336,Male,<=50K
s6337,Female,<=50K
s6338,Female,<=50K
s6339,Male,<=50K
s6340,Male,>50K
s6341,Female,>50K
s6342,Female,<=50K
s6343,Female,<=50K
s6344,Male,>50K
s6345,Male,<=50K
s6346,Female,<=50K
s6347,Female,<=50K
s6348,Male,<=50K
s6349,Male,<=50K
s6350,Male,<=50K
s6351,Male,<=50K
s6352,Female,<=50K
s6353,Male,<=50K
s6354,Female,<=50K
s6355,Female,<=50K
s6356,Female,>50K
s6357,Female,<=50K
s6358,Male,<=50K
s6359,Female,<=50K
s6360,Female,<=50K
s6361,Female,<=50K
s6362,Female,>50K
s6363,Male,>50K
s6364,Male,<=50K
s6365,Male,<=50K
s6366,Male,<=50K
s6367,Male,<=50K
s6368,Female,>50K
s6369,Female,>50K
s6370,Male,>50K
s6371,Female,<=50K
s6372,Female,>50K
s6373,Female,<=50K
s6374,Female,<=50K
s6375,Female,<=50K
s6376,Male,>50K
s6377,Male,<=50K
s6378,Female,<=50K
s6379,Female,<=50K
s6380,Male,<=50K
s6381,Female,<=50K
s6382,Male,<=50K
s6383,Female,>50K
s6384,Male,<=50K
s6385,Male,<=50K
s6386,Female,<=50K
s6387,Female,>50K
s6388,Female,>50K
s6389,Female,<=50K
s6390,Female,<=50K
s6391,Male,<=50K
s6392,Male,>50K
s6393,Male,<=50K
s6394,Female,<=50K
s6395,Male,<=50K
s6396,Male,<=50K
s6397,Female,>50K
s6398,Female,<=50K
s6399,Male,<=50K
s6400,Female,<=50K
s6401,Male,>50K
s6402,Male,>50K
s6403,Male,>50K
s6404,Male,>50K
s6405,Male,<=50K
s6406,Male,<=50K
s6407,Female,<=50K
s6408,Male,<=50K
s6409,Male,<=50K
s6410,Male,>50K
s6411,Female,<=50K
s6412,Male,<=50K
s6413,Male,>50K
s6414,Female,<=50K
s6415,Male,<=50K
s6416,Male,<=50K
s6417,Female,<=50K
s6418,Male,<=50K
s6419,Male,<=50K
s6420,Female,<=50K
s6421,Male,<=50K
s6422,Male,<=50K
s6423,Female,<=50K
s6424,Male,<=50K
s6425,Male,>50K
s6426,Female,<=50K
s6427,Male,<=50K
s6428,Male,<=50K
s6429,Male,<=50K
s6430,Male,>50K
s6431,Male,<=50K
s6432,Female,<=50K
s6433,Male,<=50K
s6434,Female,>50K
s6435,Female,<=50K
s6436,Female,>50K
s6437,Male,<=50K
s6438,Female,>50K
s6439,Female,<=50K
s6440,Male,<=50K
s6441,Female,<=50K
s6442,Female,<=50K
s6443,Male,>50K
s6444,Male,<=50K
s6445,Female,<=50K
s6446,Female,<=50K
s6447,Female,<=50K
s6448,Female,<=50K
s6449,Female,<=50K
s6450,Male,<=50K
s6451,Female,>50K
s6452,Female,<=50K
s6453,Male,<=50K
s6454,Female,<=50K
s6455,Female,<=50K
s6456,Male,>50K
s6457,Female,<=50K
s6458,Male,<=50K
s6459,Female,<=50K
s6460,Male,>50K
s6461,Male,<=50K
s6462,Male,<=50K
s6463,Male,<=50K
s6464,Female,<=50K
s6465,Female,<=50K
s6466,Male,<=50K
s6467,Male,<=50K
s6468,Female,>50K
s6469,Male,<=50K
s6470,Female,<=50K
s6471,Male,<=50K
s6472,Male,<=50K
s6473,Male,<=50K
s6474,Female,>50K
s6475,Male,<=50K
s6476,Male,<=50K
s6477,Male,<=50K
s6478,Male,<=50K
s6479,Male,<=50K
s6480,Male,<=50K
s6481,Female,>50K
s6482,Male,<=50K
s6483,Female,>50K
s6484,Female,<=50K
s6485,Male,<=50K
s6486,Male,<=50K
s6487,Male,>50K
s6488,Female,<=50K
s6489,Female,<=50K
s6490,Male,<=50K
s6491,Female,>50K
s6492,Female,<=50K
s6493,Female,<=50K
s6494,Male,<=50K
s6495,Male,<=50K
s6496,Female,<=50K
s6497,Female,<=50K
s6498,Male,<=50K
s6499,Female,<=50K
s6500,Male,<=50K
s6501,Female,<=50K
s6502,Male,<=50K
s6503,Female,<=50K
s6504,Female,<=50K
s6505,Female,<=50K
s6506,Female,<=50K
s6507,Female,>50K
s6508,Male,>50K
s6509,Female,<=50K
s6510,Female,<=50K
s6511,Male,<=50K
s6512,Male,<=50K
s6513,Male,<=50K
s6514,Male,<=50K
s6515,Male,<=50K
s6516,Male,<=50K
s6517,Female,<=50K
s6518,Male,>50K
s6519,Female,<=50K
s6520,Female,>50K
s6521,Female,<=50K
s6522,Female,>50K
s6523,Female,<=50K
s6524,Male,<=50K
s6525,Female,<=50K
s6526,Female,<=50K
s6527,Male,<=50K
s6528,Male,>50K
s6529,Male,<=50K
s6530,Male,<=50K
s6531,Female,<=50K
s6532,Male,<=50K
s6533,Female,<=50K
s6534,Male,<=50K
s6535,Female,<=50K
s6536,Female,<=50K
s6537,Female,<=50K
s6538,Female,>50K
s6539,Female,<=50K
s6540,Female,<=50K
s6541,Female,>50K
s6542,Male,<=50K
s6543,Male,<=50K
s6544,Male,<=50K
s6545,Female,<=50K
s6546,Male,<=50K
s6547,Male,<=50K
s6548,Female,<=50K
s6549,Female,<=50K
s6550,Female,<=50K
s6551,Male,>50K
s6552,Male,<=50K
s6553,Female,<=50K
s6554,Male,>50K
s6555,Male,>50K
s6556,Male,<=50K
s6557,Male,<=50K
s6558,Male,>50K
s6559,Female,<=50K
s6560,Male,<=50K
s6561,Female,<=50K
s6562,Male,<=50K
s6563,Female,<=50K
s6564,Female,<=50K
s6565,Male,<=50K
s6566,Male,<=50K
s6567,Male,<=50K
s6568,Male,>50K
s6569,Male,>50K
s6570,Male,<=50K
s6571,Female,<=50K
s6572,Female,<=50K
s6573,Male,>50K
s6574,Female,>50K
s6575,Female,<=50K
s6576,Male,<=50K
s6577,Male,<=50K
s6578,Female,<=50K
s6579,Male,>50K
s6580,Male,<=50K
s6581,Male,<=50K
s6582,Female,<=50K
s6583,Male,<=50K
s6584,Male,<=50K
s6585,Male,<=50K
s6586,Female,<=50K
s6587,Male,<=50K
s6588,Male,<=50K
s6589,Male,<=50K
s6590,Male,<=50K
s6591,Male,<=50K
s6592,Male,<=50K
s6593,Male,<=50K
s6594,Female,<=50K
s6595,Male,<=50K
s6596,Male,<=50K
s6597,Male,>50K
s6598,Male,<=50K
s6599,Female,<=50K
s6600,Female,<=50K
s6601,Female,<=50K
s6602,Male,<=50K
s6603,Female,<=50K
s6604,Male,<=50K
s6605,Male,<=50K
s6606,Male,<=50K
s6607,Female,>50K
s6608,Female,<=50K
s6609,Female,<=50K
s6610,Male,>50K
s6611,Female,<=50K
s6612,Female,<=50K
s6613,Female,>50K
s6614,Male,<=50K
s6615,Male,<=50K
s6616,Male,<=50K
s6617,Male,<=50K
s6618,Female,<=50K
s6619,Male,<=50K
s6620,Female,<=50K
s6621,Female,>50K
s6622,Male,<=50K
s6623,Male,<=50K
s6624,Male,<=50K
s6625,Male,<=50K
s6626,Female,<=50K
s6627,Male,<=50K
s6628,Male,>50K
s6629,Female,<=50K
s6630,Male,<=50K
s6631,Female,<=50K
s6632,Male,<=50K
s6633,Male,<=50K
s6634,Male,<=50K
s6635,Female,>50K
s6636,Female,<=50K
s6637,Male,>50K
s6638,Male,<=50K
s6639,Male,<=50K
s6640,Female,>50K
s6641,Female,>50K
s6642,Male,<=50K
s6643,Female,<=50K
s6644,Female,<=50K
s6645,Male,>50K
s6646,Female,>50K
s6647,Male,<=50K
s6648,Female,<=50K
s6649,Male,>50K
s6650,Male,<=50K
s6651,Male,<=50K
s6652,Female,<=50K
s6653,Female,<=50K
s6654,Male,>50K
s6655,Female,<=50K
s6656,Female,<=50K
s6657,Female,>50K
s6658,Female,>50K
s6659,Male,<=50K
s6660,Female,<=50K
s6661,Male,<=50K
s6662,Male,<=50K
s6663,Male,<=50K
s6664,Female,<=50K
s6665,Female,<=50K
s6666,Male,<=50K
s6667,Male,<=50K
s6668,Male,>50K
s6669,Male,<=50K
s6670,Male,<=50K
s6671,Female,<=50K
s6672,Male,<=50K
s6673,Male,>50K
s6674,Female,<=50K
s6675,Male,>50K
s6676,Male,<=50K
s6677,Female,>50K
s6678,Female,<=50K
s6679,Male,>50K
s6680,Male,<=50K
s6681,Female,<=50K
s6682,Male,<=50K
s6683,Female,<=50K
s6684,Female,<=50K
s6685,Male,<=50K
s6686,Male,>50K
s6687,Female,>50K
s6688,Female,>50K
s6689,Male,<=50K
s6690,Male,>50K
s6691,Female,<=50K
s6692,Male,>50K
s6693,Female,>50K
s6694,Male,<=50K
s6695,Male,<=50K
s6696,Female,>50K
s6697,Male,<=50K
s6698,Male,<=50K
s6699,Female,<=50K
s6700,Male,<=50K
s6701,Female,>50K
s6702,Male,<=50K
s6703,Female,>50K
s6704,Female,<=50K
s6705,Male,<=50K
s6706,Male,<=50K
s6707,Female,<=50K
s6708,Male,>50K
s6709,Female,<=50K
s6710,Male,<=50K
s6711,Male,<=50K
s6712,Male,<=50K
s6713,Male,<=50K
s6714,Female,<=50K
s6715,Female,<=50K
s6716,Female,>50K
s6717,Male,>50K
s6718,Female,<=50K
s6719,Male,<=50K
s6720,Male,<=50K
s6721,Male,<=50K
s6722,Female,<=50K
s6723,Female,<=50K
s6724,Male,>50K
s6725,Male,>50K
s6726,Male,<=50K
s6727,Male,>50K
s6728,Male,<=50K
s6729,Female,<=50K
s6730,Male,>50K
s6731,Male,<=50K
s6732,Male,<=50K
s6733,Female,<=50K
s6734,Male,<=50K
s6735,Male,>50K
s6736,Female,>50K
s6737,Female,<=50K
s6738,Male,<=50K
s6739,Male,>50K
s6740,Male,<=50K
s6741,Male,>50K
s6742,Female,<=50K
s6743,Male,<=50K
s6744,Female,>50K
s6745,Male,<=50K
s6746,Male,<=50K
s6747,Female,<=50K
s6748,Male,>50K
s6749,Male,>50K
s6750,Female,<=50K
s6751,Male,<=50K
s6752,Female,<=50K
s6753,Female,>50K
s6754,Male,<=50K
s6755,Male,<=50K
s6756,Female,>50K
s6757,Female,<=50K
s6758,Female,<=50K
s6759,Male,<=50K
s6760,Male,>50K
s6761,Female,<=50K
s6762,Female,>50K
s6763,Male,<=50K
s6764,Male,<=50K
s6765,Female,<=50K
s6766,Female,<=50K
s6767,Female,<=50K
s6768,Male,>50K
s6769,Female,<=50K
s6770,Male,<=50K
s6771,Female,<=50K
s6772,Male,<=50K
s6773,Female,>50K
s6774,Female,<=50K
s6775,Female,<=50K
s6776,Female,>50K
s6777,Male,>50K
s6778,Male,<=50K
s6779,Male,<=50K
s6780,Female,<=50K
s6781,Female,<=50K
s6782,Female,<=50K
s6783,Male,>50K
s6784,Male,<=50K
s6785,Female,<=50K
s6786,Male,<=50K
s6787,Female,<=50K
s6788,Female,<=50K
s6789,Male,<=50K
s6790,Female,>50K
s6791,Female,<=50K
s6792,Female,<=50K
s6793,Male,<=50K
s6794,Female,<=50K
s6795,Male,>50K
s6796,Female,>50K
s6797,Male,<=50K
s6798,Male,>50K
s6799,Female,<=50K
s6800,Female,>50K
s6801,Female,<=50K
s6802,Male,<=50K
s6803,Male,<=50K
s6804,Female,<=50K
s6805,Male,<=50K
s6806,Female,<=50K
s6807,Female,<=50K
s6808,Female,<=50K
s6809,Female,<=50K
s6810,Female,<=50K
s6811,Male,>50K
s6812,Male,>50K
s6813,Female,<=50K
s6814,Female,>50K
s6815,Male,>50K
s6816,Male,<=50K
s6817,Male,<=50K
s6818,Female,<=50K
s6819,Female,<=50K
s6820,Female,<=50K
s6821,Female,<=50K
s6822,Male,>50K
s6823,Female,<=50K
s6824,Female,>50K
s6825,Male,<=50K
s6826,Male,<=50K
s6827,Female,>50K
s6828,Male,>50K
s6829,Male,<=50K
s6830,Male,>50K
s6831,Female,<=50K
s6832,Male,<=50K
s6833,Male,<=50K
s6834,Female,>50K
s6835,Female,>50K
s6836,Female,<=50K
s6837,Male,<=50K
s6838,Male,<=50K
s6839,Female,<=50K
s6840,Male,<=50K
s6841,Female,<=50K
s6842,Male,<=50K
s6843,Male,>50K
s6844,Female,<=50K
s6845,Female,<=50K
s6846,Male,<=50K
s6847,Female,>50K
s6848,Male,>50K
s6849,Male,<=50K
s6850,Male,<=50K
s6851,Female,<=50K
s6852,Male,>50K
s6853,Male,<=50K
s6854,Female,<=50K
s6855,Male,>50K
s6856,Male,<=50K
s6857,Female,<=50K
s6858,Male,>50K
s6859,Male,<=50K
s6860,Male,<=50K
s6861,Male,<=50K
s6862,Female,<=50K
s6863,Male,<=50K
s6864,Female,<=50K
s6865,Male,<=50K
s6866,Female,>50K
s6867,Female,<=50K
s6868,Female,<=50K
s6869,Male,<=50K
s6870,Male,<=50K
s6871,Female,<=50K
s6872,Male,<=50K
s6873,Male,<=50K
s6874,Male,<=50K
s6875,Female,<=50K
s6876,Female,<=50K
s6877,Male,<=50K
s6878,Female,<=50K
s6879,Female,<=50K
s6880,Male,<=50K
s6881,Female,>50K
s6882,Male,<=50K
s6883,Female,<=50K
s6884,Male,>50K
s6885,Male,<=50K
s6886,Female,<=50K
s6887,Male,>50K
s6888,Female,<=50K
s6889,Female,<=50K
s6890,Female,<=50K
s6891,Female,<=50K
s6892,Female,<=50K
s6893,Male,<=50K
s6894,Male,<=50K
s6895,Male,<=50K
s6896,Male,>50K
s6897,Male,<=50K
s6898,Male,<=50K
s6899,Female,<=50K
s6900,Male,>50K
s6901,Male,>50K
s6902,Male,<=50K
s6903,Female,<=50K
s6904,Female,>50K
s6905,Female,<=50K
s6906,Female,<=50K
s6907,Female,>50K
s6908,Male,>50K
s6909,Female,<=50K
s6910,Female,<=50K
s6911,Male,>50K
s6912,Male,<=50K
s6913,Male,<=50K
s6914,Female,<=50K
s6915,Female,<=50K
s6916,Male,>50K
s6917,Female,<=50K
s6918,Female,<=50K
s6919,Female,<=50K
s6920,Male,>50K
s6921,Female,<=50K
s6922,Female,<=50K
s6923,Male,>50K
s6924,Female,<=50K
s6925,Female,<=50K
s6926,Male,<=50K
s6927,Male,<=50K
s6928,Female,>50K
s6929,Female,<=50K
s6930,Male,<=50K
s6931,Female,<=50K
s6932,Female,>50K
s6933,Male,<=50K
s6934,Female,<=50K
s6935,Male,<=50K
s6936,Male,>50K
s6937,Male,<=50K
s6938,Male,<=50K
s6939,Male,<=50K
s6940,Male,<=50K
s6941,Female,<=50K
s6942,Female,<=50K
s6943,Male,<=50K
s6944,Female,<=50K
s6945,Male,<=50K
s6946,Male,<=50K
s6947,Male,<=50K
s6948,Female,<=50K
s6949,Male,<=50K
s6950,Female,>50K
s6951,Male,>50K
s6952,Male,>50K
s6953,Female,<=50K
s6954,Female,<=50K
s6955,Male,<=50K
s6956,Female,<=50K
s6957,Male,<=50K
s6958,Female,>50K
s6959,Male,<=50K
s6960,Male,<=50K
s6961,Female,<=50K
s6962,Female,<=50K
s6963,Male,<=50K
s6964,Male,<=50K
s6965,Female,>50K
s6966,Male,<=50K
s6967,Female,<=50K
s6968,Female,<=50K
s6969,Female,<=50K
s6970,Male,<=50K
s6971,Female,<=50K
s6972,Female,>50K
s6973,Male,<=50K
s6974,Male,<=50K
s6975,Female,<=50K
s6976,Male,>50K
s6977,Female,<=50K
s6978,Female,>50K
s6979,Male,<=50K
s6980,Male,<=50K
s6981,Female,<=50K
s6982,Male,<=50K
s6983,Male,<=50K
s6984,Female,<=50K
s6985,Male,<=50K
s6986,Male,<=50K
s6987,Male,<=50K
s6988,Male,<=50K
s6989,Male,>50K
s6990,Male,<=50K
s6991,Male,>50K
s6992,Male,<=50K
s6993,Male,>50K
s6994,Female,<=50K
s6995,Female,<=50K
s6996,Male,>50K
s6997,Male,<=50K
s6998,Female,<=50K
s6999,Female,>50K
s7000,Male,<=50K
s7001,Male,<=50K
s7002,Male,<=50K
s7003,Male,<=50K
s7004,Female,>50K
s7005,Male,<=50K
s7006,Male,<=50K
s7007,Male,>50K
s7008,Male,<=50K
s7009,Male,>50K
s7010,Male,<=50K
s7011,Female,>50K
s7012,Female,<=50K
s7013,Male,>50K
s7014,Female,>50K
s7015,Male,>50K
s7016,Female,<=50K
s7017,Male,<=50K
s7018,Female,<=50K
s7019,Male,>50K
s7020,Female,<=50K
s7021,Female,<=50K
s7022,Male,<=50K
s7023,Male,<=50K
s7024,Female,<=50K
s7025,Male,<=50K
s7026,Female,<=50K
s7027,Female,<=50K
s7028,Male,<=50K
s7029,Male,<=50K
s7030,Female,<=50K
s7031,Male,>50K
s7032,Female,>50K
s7033,Female,>50K
s7034,Female,<=50K
s7035,Female,>50K
s7036,Female,>50K
s7037,Male,<=50K
s7038,Female,>50K
s7039,Male,>50K
s7040,Male,>50K
s7041,Male,>50K
s7042,Male,<=50K
s7043,Female,<=50K
s7044,Female,<=50K
s7045,Female,<=50K
s7046,Male,<=50K
s7047,Male,<=50K
s7048,Female,>50K
s7049,Female,>50K
s7050,Female,<=50K
s7051,Male,>50K
s7052,Female,<=50K
s7053,Female,<=50K
s7054,Male,<=50K
s7055,Female,<=50K
s7056,Female,<=50K
s7057,Female,>50K
s7058,Male,>50K
s7059,Female,<=50K
s7060,Male,>50K
s7061,Female,>50K
s7062,Male,>50K
s7063,Male,<=50K
s7064,Male,<=50K
s7065,Female,<=50K
s7066,Male,<=50K
s7067,Male,<=50K
s7068,Male,>50K
s7069,Female,<=50K
s7070,Female,<=50K
s7071,Female,>50K
s7072,Male,<=50K
s7073,Male,<=50K
s7074,Male,>50K
s7075,Female,<=50K
s7076,Female,<=50K
s7077,Female,>50K
s7078,Female,<=50K
s7079,Male,<=50K
s7080,Female,<=50K
s7081,Female,<=50K
s7082,Male,<=50K
s7083,Male,<=50K
s7084,Male,>50K
s7085,Female,<=50K
s7086,Male,>50K
s7087,Female,<=50K
s7088,Female,>50K
s7089,Female,>50K
s7090,Female,>50K
s7091,Female,>50K
s7092,Female,>50K
s7093,Female,>50K
s7094,Female,<=50K
s7095,Female,<=50K
s7096,Male,<=50K
s7097,Female,<=50K
s7098,Female,<=50K
s7099,Male,<=50K
s7100,Male,<=50K
s7101,Female,<=50K
s7102,Female,<=50K
s7103,Female,>50K
s7104,Male,<=50K
s7105,Female,<=50K
s7106,Female,<=50K
s7107,Female,>50K
s7108,Male,>50K
s7109,Female,<=50K
s7110,Male,<=50K
s7111,Female,<=50K
s7112,Male,<=50K
s7113,Female,>50K
s7114,Male,<=50K
s7115,Male,<=50K
s7116,Male,<=50K
s7117,Female,<=50K
s7118,Male,<=50K
s7119,Male,<=50K
s7120,Female,<=50K
s7121,Male,>50K
s7122,Female,<=50K
s7123,Male,>50K
s7124,Male,<=50K
s7125,Male,>50K
s7126,Male,<=50K
s7127,Female,>50K
s7128,Female,>50K
s7129,Female,<=50K
s7130,Male,>50K
s7131,Female,<=50K
s7132,Male,<=50K
s7133,Female,<=50K
s7134,Male,>50K
s7135,Male,>50K
s7136,Male,<=50K
s7137,Male,>50K
s7138,Male,<=50K
s7139,Male,<=50K
s7140,Male,<=50K
s7141,Female,>50K
s7142,Female,<=50K
s7143,Male,<=50K
