id,age,workclass,education,marital_status,occupation,relationship,race,hours_per_week
s1908,23,Self-emp-not-inc,Some-college,Never-married,Craft-repair,Own-child,White,40
s1909,29,Private,5th-6th,Never-married,Machine-op-inspct,Not-in-family,Black,40
s1910,38,Self-emp-not-inc,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,99
s1911,31,Private,11th,Married-civ-spouse,Sales,Husband,White,55
s1912,20,Private,Some-college,Divorced,Other-service,Other-relative,White,25
s1913,45,Private,HS-grad,Divorced,Other-service,Not-in-family,White,40
s1914,41,Private,Assoc-acdm,Divorced,Adm-clerical,Not-in-family,White,40
s1915,22,Private,1st-4th,Married-civ-spouse,Farming-fishing,Husband,White,30
s1916,29,Private,Some-college,Never-married,Sales,Own-child,White,55
s1917,21,Private,Assoc-acdm,Never-married,Prof-specialty,Not-in-family,White,40
s1918,49,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,50
s1919,33,State-gov,9th,Never-married,Machine-op-inspct,Not-in-family,Black,40
s1920,32,Local-gov,Assoc-acdm,Married-civ-spouse,Prof-specialty,Wife,White,40
s1921,45,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Wife,White,55
s1922,30,Private,Some-college,Married-civ-spouse,Prof-specialty,Wife,White,60
s1923,36,Private,Masters,Never-married,Transport-moving,Not-in-family,White,60
s1924,43,Private,Some-college,Divorced,Other-service,Not-in-family,Black,25
s1925,47,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,45
s1926,23,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,40
s1927,45,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,40
s1928,21,Self-emp-inc,Some-college,Never-married,Sales,Own-child,White,15
s1929,24,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,40
s1930,55,Private,Some-college,Divorced,Sales,Unmarried,White,38
s1931,26,Local-gov,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,40
s1932,33,Private,Assoc-acdm,Divorced,Craft-repair,Not-in-family,White,45
s1933,36,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,50
s1934,26,Private,Some-college,Never-married,Machine-op-inspct,Unmarried,Black,40
s1935,50,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,40
s1936,44,Private,Masters,Divorced,Exec-managerial,Unmarried,White,40
s1937,34,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,50
s1938,19,Local-gov,HS-grad,Never-married,Adm-clerical,Own-child,White,10
s1939,22,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,29
s1940,36,Private,12th,Married-civ-spouse,Sales,Wife,White,40
s1941,38,Private,Doctorate,Married-civ-spouse,Tech-support,Husband,White,50
s1942,28,?,Bachelors,Married-civ-spouse,?,Husband,White,35
s1943,41,Local-gov,11th,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,40
s1944,44,State-gov,Bachelors,Never-married,Exec-managerial,Not-in-family,White,40
s1945,35,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,50
s1946,33,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,40
s1947,68,Private,HS-grad,Never-married,Other-service,Not-in-family,White,40
s1948,40,Private,Masters,Divorced,Sales,Not-in-family,White,50
s1949,48,State-gov,Masters,Married-civ-spouse,Adm-clerical,Wife,White,40
s1950,20,Private,Some-college,Never-married,Other-service,Other-relative,White,20
s1951,51,Federal-gov,Bachelors,Never-married,Exec-managerial,Unmarried,Black,40
s1952,39,Federal-gov,Bachelors,Divorced,Exec-managerial,Unmarried,White,48
s1953,52,Local-gov,Masters,Divorced,Prof-specialty,Not-in-family,White,50
s1954,29,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,White,40
s1955,48,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,50
s1956,56,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,45
s1957,19,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,26
s1958,27,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,50
s1959,61,Self-emp-not-inc,9th,Married-civ-spouse,Farming-fishing,Husband,White,45
s1960,35,Private,HS-grad,Married-civ-spouse,Tech-support,Wife,White,40
s1961,30,Private,Some-college,Separated,Sales,Not-in-family,Black,36
s1962,25,Private,Some-college,Never-married,Farming-fishing,Own-child,White,50
s1963,49,Private,Some-college,Divorced,Sales,Unmarried,White,38
s1964,30,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,Black,42
s1965,35,Private,Some-college,Married-civ-spouse,Prof-specialty,Wife,White,40
s1966,28,Private,Some-college,Separated,Adm-clerical,Unmarried,Black,50
s1967,29,?,10th,Married-civ-spouse,?,Wife,White,20
s1968,31,Self-emp-inc,Bachelors,Never-married,Other-service,Own-child,White,20
s1969,51,Local-gov,HS-grad,Married-civ-spouse,Tech-support,Wife,White,40
s1970,35,Self-emp-not-inc,HS-grad,Never-married,Transport-moving,Unmarried,White,80
s1971,34,Self-emp-not-inc,Bachelors,Divorced,Prof-specialty,Not-in-family,White,40
s1972,46,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,45
s1973,35,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,40
s1974,28,Local-gov,Some-college,Never-married,Protective-serv,Own-child,White,40
s1975,37,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,45
s1976,32,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,40
s1977,42,Private,Assoc-voc,Married-spouse-absent,Craft-repair,Not-in-family,White,60
s1978,45,Private,HS-grad,Separated,Prof-specialty,Not-in-family,White,40
s1979,20,Private,HS-grad,Never-married,Other-service,Own-child,White,35
s1980,40,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40
s1981,35,Self-emp-not-inc,Prof-school,Never-married,Prof-specialty,Not-in-family,White,20
s1982,70,Local-gov,Some-college,Divorced,?,Other-relative,Black,40
s1983,57,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,50
s1984,19,?,Some-college,Never-married,?,Own-child,White,40
s1985,62,?,HS-grad,Widowed,?,Not-in-family,White,28
s1986,30,Local-gov,Masters,Separated,Prof-specialty,Not-in-family,White,70
s1987,19,Private,12th,Never-married,Craft-repair,Own-child,White,50
s1988,55,Local-gov,Bachelors,Divorced,Adm-clerical,Unmarried,White,40
s1989,36,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,40
s1990,18,Private,Some-college,Never-married,Sales,Own-child,White,16
s1991,37,Self-emp-inc,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,50
s1992,44,Self-emp-not-inc,Some-college,Divorced,Other-service,Unmarried,White,40
s1993,55,Federal-gov,Assoc-voc,Divorced,Prof-specialty,Unmarried,White,40
s1994,20,Private,HS-grad,Never-married,Other-service,Not-in-family,White,20
s1995,51,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,40
s1996,33,Private,HS-grad,Never-married,Craft-repair,Other-relative,White,40
s1997,28,Private,Some-college,Never-married,Other-service,Own-child,White,14
s1998,29,Private,12th,Never-married,Machine-op-inspct,Not-in-family,White,40
s1999,55,?,Some-college,Married-civ-spouse,?,Wife,White,50
s2000,42,Private,HS-grad,Never-married,Other-service,Other-relative,Black,40
s2001,57,Private,10th,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,40
s2002,52,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,30
s2003,24,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,50
s2004,25,Private,12th,Married-civ-spouse,Machine-op-inspct,Other-relative,White,40
s2005,37,Private,HS-grad,Separated,Adm-clerical,Not-in-family,White,35
s2006,24,?,HS-grad,Married-civ-spouse,?,Wife,Asian-Pac-Islander,20
s2007,53,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,12
s2008,44,Private,9th,Married-civ-spouse,Craft-repair,Wife,White,40
s2009,22,Private,12th,Never-married,Adm-clerical,Not-in-family,White,45
s2010,35,Private,Bachelors,Divorced,Tech-support,Unmarried,White,26
s2011,37,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Wife,White,70
s2012,38,Private,10th,Married-civ-spouse,Exec-managerial,Husband,White,40
s2013,54,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,40
s2014,53,Private,10th,Never-married,Transport-moving,Own-child,White,40
s2015,36,Local-gov,9th,Never-married,Craft-repair,Unmarried,White,40
s2016,62,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,40
s2017,56,Private,HS-grad,Widowed,Adm-clerical,Not-in-family,White,40
s2018,26,Private,Bachelors,Never-married,Sales,Not-in-family,Black,40
s2019,36,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,65
s2020,23,Private,HS-grad,Never-married,Handlers-cleaners,Other-relative,White,18
s2021,24,?,Some-college,Never-married,?,Own-child,White,40
s2022,24,State-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,40
s2023,52,Private,Some-college,Divorced,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,40
s2024,43,Private,1st-4th,Married-civ-spouse,Handlers-cleaners,Husband,Black,40
s2025,27,Private,Some-college,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,14
s2026,22,State-gov,Bachelors,Never-married,Adm-clerical,Own-child,Other,40
s2027,90,Private,HS-grad,Divorced,Prof-specialty,Not-in-family,White,40
s2028,38,Self-emp-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,50
s2029,33,Private,HS-grad,Never-married,Craft-repair,Unmarried,Black,40
s2030,33,Private,Some-college,Never-married,Craft-repair,Unmarried,White,50
s2031,25,Private,Bachelors,Never-married,Sales,Not-in-family,White,50
s2032,49,Self-emp-not-inc,11th,Separated,Farming-fishing,Not-in-family,White,75
s2033,54,Private,9th,Never-married,Adm-clerical,Unmarried,White,40
s2034,24,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,50
s2035,41,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,55
s2036,21,Private,Assoc-voc,Never-married,Adm-clerical,Not-in-family,White,32
s2037,50,Self-emp-not-inc,HS-grad,Never-married,Craft-repair,Not-in-family,White,35
s2038,23,Private,9th,Married-civ-spouse,Machine-op-inspct,Husband,White,40
s2039,32,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,40
s2040,17,Private,10th,Never-married,Other-service,Own-child,White,10
s2041,42,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40
s2042,50,Private,9th,Divorced,Machine-op-inspct,Not-in-family,White,44
s2043,55,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Exec-managerial,Wife,White,30
s2044,27,Private,Bachelors,Never-married,Exec-managerial,Other-relative,White,40
s2045,35,Private,Some-college,Never-married,Farming-fishing,Not-in-family,White,40
s2046,41,Private,7th-8th,Married-civ-spouse,Transport-moving,Husband,White,40
s2047,24,Private,HS-grad,Never-married,Sales,Not-in-family,White,37
s2048,31,Private,Assoc-acdm,Divorced,Prof-specialty,Not-in-family,White,50
s2049,40,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Wife,White,40
s2050,62,Private,Some-college,Divorced,Other-service,Not-in-family,Black,40
s2051,90,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Tech-support,Wife,White,5
s2052,22,Private,HS-grad,Never-married,Other-service,Other-relative,White,20
s2053,56,Private,12th,Married-civ-spouse,Other-service,Husband,White,40
s2054,35,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,40
s2055,31,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,48
s2056,68,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,40
s2057,43,Private,Prof-school,Married-civ-spouse,Prof-specialty,Wife,White,48
s2058,36,Private,Assoc-acdm,Never-married,Exec-managerial,Unmarried,White,40
s2059,52,Private,1st-4th,Separated,Sales,Not-in-family,White,40
s2060,63,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,45
s2061,37,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,40
s2062,18,Private,11th,Never-married,Other-service,Unmarried,White,20
s2063,37,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,40
s2064,32,Private,10th,Married-civ-spouse,Machine-op-inspct,Husband,White,45
s2065,47,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,40
s2066,44,Private,Bachelors,Never-married,Adm-clerical,Other-relative,Black,40
s2067,50,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40
s2068,34,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,40
s2069,51,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,40
s2070,38,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40
s2071,28,Private,HS-grad,Never-married,Other-service,Not-in-family,White,35
s2072,34,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,40
s2073,30,Private,Bachelors,Never-married,Other-service,Own-child,White,30
s2074,63,Self-emp-inc,HS-grad,Widowed,Craft-repair,Not-in-family,White,30
s2075,40,Self-emp-inc,Some-college,Married-civ-spouse,Farming-fishing,Wife,White,52
s2076,45,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,40
s2077,43,Private,9th,Married-civ-spouse,Machine-op-inspct,Husband,White,40
s2078,42,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,40
s2079,26,Self-emp-not-inc,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,60
s2080,45,Private,Assoc-acdm,Never-married,Exec-managerial,Not-in-family,White,40
s2081,21,Private,Some-college,Never-married,Other-service,Own-child,White,32
s2082,62,?,Bachelors,Married-civ-spouse,?,Husband,White,12
s2083,35,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,50
s2084,44,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,50
s2085,35,Private,7th-8th,Married-civ-spouse,Other-service,Wife,White,28
s2086,32,Self-emp-inc,12th,Divorced,Farming-fishing,Not-in-family,White,45
s2087,24,Private,HS-grad,Never-married,Other-service,Not-in-family,Black,40
s2088,31,?,HS-grad,Widowed,?,Own-child,White,25
s2089,57,Private,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,15
s2090,21,Private,HS-grad,Never-married,Craft-repair,Own-child,White,40
s2091,29,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,40
s2092,41,Self-emp-not-inc,Prof-school,Married-civ-spouse,Farming-fishing,Husband,White,60
s2093,49,Local-gov,Bachelors,Never-married,Adm-clerical,Own-child,White,40
s2094,21,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,50
s2095,49,Private,Some-college,Separated,Exec-managerial,Not-in-family,White,40
s2096,30,Private,HS-grad,Divorced,Prof-specialty,Not-in-family,White,40
s2097,69,Private,HS-grad,Widowed,Tech-support,Not-in-family,White,38
s2098,37,Private,HS-grad,Separated,Other-service,Own-child,White,40
s2099,46,Federal-gov,Bachelors,Married-civ-spouse,Other-service,Husband,White,50
s2100,25,Private,Some-college,Never-married,Machine-op-inspct,Not-in-family,White,40
s2101,59,Federal-gov,Bachelors,Widowed,Adm-clerical,Not-in-family,Black,50
s2102,42,Local-gov,Some-college,Married-civ-spouse,Prof-specialty,Wife,White,34
s2103,32,Private,Assoc-voc,Divorced,Other-service,Other-relative,White,40
s2104,35,Private,HS-grad,Separated,Other-service,Not-in-family,Amer-Indian-Eskimo,35
s2105,38,State-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,50
s2106,20,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,40
s2107,64,Private,11th,Divorced,Transport-moving,Not-in-family,White,40
s2108,39,Self-emp-inc,HS-grad,Never-married,Craft-repair,Not-in-family,White,40
s2109,50,Self-emp-not-inc,11th,Married-civ-spouse,Adm-clerical,Husband,White,97
s2110,32,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,40
s2111,69,Self-emp-not-inc,11th,Divorced,Machine-op-inspct,Not-in-family,White,20
s2112,31,Self-emp-not-inc,Some-college,Married-civ-spouse,Other-service,Wife,White,40
s2113,45,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,44
s2114,25,Private,Bachelors,Married-civ-spouse,Other-service,Wife,White,30
s2115,36,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,40
s2116,19,Self-emp-not-inc,HS-grad,Never-married,Sales,Own-child,Other,16
s2117,56,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,40
s2118,41,State-gov,HS-grad,Widowed,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,40
s2119,45,Private,Some-college,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,40
s2120,38,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,40
s2121,46,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,50
s2122,27,State-gov,Bachelors,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,40
s2123,30,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,30
s2124,23,Private,Assoc-acdm,Married-civ-spouse,Handlers-cleaners,Husband,White,46
s2125,20,Private,HS-grad,Never-married,Farming-fishing,Other-relative,Asian-Pac-Islander,40
s2126,39,Private,Assoc-voc,Separated,Sales,Not-in-family,Black,40
s2127,34,Private,HS-grad,Divorced,Adm-clerical,Other-relative,Asian-Pac-Islander,34
s2128,55,Private,Bachelors,Married-civ-spouse,Farming-fishing,Wife,White,40
s2129,23,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,40
s2130,57,Self-emp-not-inc,Some-college,Married-spouse-absent,Prof-specialty,Own-child,White,15
s2131,19,Private,Some-college,Never-married,Exec-managerial,Own-child,White,35
s2132,32,Private,Masters,Married-civ-spouse,Sales,Husband,White,50
s2133,44,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,Black,40
s2134,33,Private,11th,Divorced,Prof-specialty,Unmarried,White,40
s2135,31,Private,HS-grad,Divorced,Handlers-cleaners,Unmarried,White,40
s2136,48,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,40
s2137,32,Federal-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,50
s2138,21,Private,Some-college,Married-civ-spouse,Sales,Husband,White,40
s2139,34,State-gov,Some-college,Never-married,Protective-serv,Not-in-family,White,40
s2140,45,Private,Bachelors,Divorced,Sales,Unmarried,White,40
s2141,49,Private,Masters,Married-civ-spouse,Prof-specialty,Wife,White,75
s2142,52,Private,Some-college,Divorced,Machine-op-inspct,Other-relative,White,40
s2143,70,Private,Some-college,Widowed,Prof-specialty,Not-in-family,Black,40
s2144,27,Private,Some-college,Married-civ-spouse,Sales,Other-relative,White,20
s2145,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,40
s2146,46,Private,10th,Married-civ-spouse,Machine-op-inspct,Husband,White,40
s2147,38,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,40
s2148,33,Private,HS-grad,Never-married,Transport-moving,Own-child,Asian-Pac-Islander,40
s2149,44,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40
s2150,28,Private,Some-college,Never-married,Machine-op-inspct,Unmarried,White,40
s2151,54,?,10th,Married-civ-spouse,?,Wife,White,8
