id,age,workclass,education,marital_status,occupation,relationship,race,hours_per_week
1114,35,Private,Assoc-acdm,Never-married,Transport-moving,Not-in-family,Black,30
1115,20,Private,HS-grad,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,15
1116,18,Private,Some-college,Never-married,Sales,Own-child,White,20
1117,41,Self-emp-not-inc,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Black,30
1118,57,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,35
1119,57,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Wife,White,40
1120,31,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,40
1121,35,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,40
1122,28,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,40
1123,42,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,35
1124,49,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,40
1125,38,Private,Masters,Never-married,Adm-clerical,Unmarried,White,40
1126,31,State-gov,HS-grad,Divorced,Protective-serv,Own-child,Other,40
1127,20,?,Some-college,Never-married,?,Own-child,White,25
1128,36,Private,HS-grad,Never-married,Craft-repair,Unmarried,White,40
1129,58,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,45
1130,28,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,50
1131,34,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,Black,40
1132,46,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,44
1133,46,Self-emp-not-inc,Some-college,Divorced,Exec-managerial,Not-in-family,White,50
1134,40,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,40
1135,24,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,40
1136,34,Private,HS-grad,Separated,Craft-repair,Not-in-family,White,45
1137,44,Private,Assoc-voc,Married-civ-spouse,Protective-serv,Husband,White,40
1138,32,Private,HS-grad,Married-civ-spouse,Sales,Wife,White,40
1139,52,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,40
1140,49,Private,Bachelors,Never-married,Tech-support,Not-in-family,White,40
1141,38,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,40
1142,26,Self-emp-inc,Bachelors,Never-married,Exec-managerial,Not-in-family,White,40
1143,47,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,40
1144,41,Private,5th-6th,Divorced,Machine-op-inspct,Not-in-family,White,40
1145,34,Private,Some-college,Married-civ-spouse,Prof-specialty,Wife,White,40
1146,33,Private,HS-grad,Separated,Sales,Not-in-family,White,35
1147,75,Private,10th,Widowed,Other-service,Not-in-family,White,15
1148,48,Self-emp-not-inc,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,35
1149,28,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,40
1150,25,Private,Bachelors,Never-married,Other-service,Own-child,White,40
1151,28,Private,HS-grad,Divorced,Other-service,Unmarried,White,35
1152,22,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,40
1153,34,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40
1154,44,Local-gov,Some-college,Divorced,Other-service,Unmarried,White,40
1155,17,Private,10th,Never-married,Other-service,Own-child,White,20
1156,51,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,White,40
1157,63,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,40
1158,23,Private,Some-college,Never-married,Adm-clerical,Own-child,Black,40
1159,28,Private,Bachelors,Separated,Exec-managerial,Not-in-family,White,50
1160,36,Private,HS-grad,Never-married,Adm-clerical,Own-child,Black,40
1161,37,Private,Some-college,Never-married,Machine-op-inspct,Not-in-family,White,40
1162,71,?,Some-college,Married-civ-spouse,?,Husband,White,10
1163,45,Self-emp-inc,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,35
1164,58,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,40
1165,37,Private,10th,Married-civ-spouse,Farming-fishing,Husband,White,40
1166,36,Self-emp-inc,Some-college,Married-spouse-absent,Adm-clerical,Unmarried,White,25
1167,41,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,50
1168,34,Private,Prof-school,Married-civ-spouse,Sales,Husband,White,40
1169,42,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,50
1170,35,Private,HS-grad,Never-married,Other-service,Own-child,White,27
1171,53,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,40
1172,57,Private,11th,Married-civ-spouse,Machine-op-inspct,Husband,White,40
1173,48,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,40
1174,26,Private,Assoc-voc,Never-married,Craft-repair,Not-in-family,White,65
1175,42,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,44
1176,59,Federal-gov,Assoc-acdm,Married-civ-spouse,Farming-fishing,Husband,Black,40
1177,33,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,40
1178,27,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,45
1179,47,Private,Some-college,Married-civ-spouse,Sales,Husband,White,60
1180,28,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,40
1181,34,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,40
1182,60,?,7th-8th,Married-civ-spouse,?,Husband,White,40
1183,57,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40
1184,36,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,40
1185,30,Private,Assoc-voc,Never-married,Craft-repair,Not-in-family,White,40
1186,58,Private,10th,Married-civ-spouse,Other-service,Wife,White,8
1187,46,Federal-gov,HS-grad,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,40
1188,35,Federal-gov,HS-grad,Never-married,Adm-clerical,Own-child,White,40
1189,40,Self-emp-not-inc,5th-6th,Married-civ-spouse,Craft-repair,Husband,Other,8
1190,30,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,40
1191,34,State-gov,Assoc-voc,Never-married,Prof-specialty,Not-in-family,White,40
1192,45,Private,12th,Married-civ-spouse,Craft-repair,Husband,White,40
1193,34,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40
1194,41,?,Bachelors,Married-civ-spouse,?,Wife,Asian-Pac-Islander,5
1195,53,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,72
1196,64,Private,11th,Married-civ-spouse,Sales,Husband,White,40
1197,24,Private,11th,Never-married,Prof-specialty,Own-child,White,40
1198,24,Private,HS-grad,Never-married,Craft-repair,Own-child,White,40
1199,55,Private,Some-college,Divorced,Sales,Not-in-family,White,50
1200,32,Local-gov,Some-college,Never-married,Adm-clerical,Unmarried,Black,40
1201,65,Local-gov,HS-grad,Widowed,Other-service,Unmarried,Black,25
1202,34,Local-gov,HS-grad,Never-married,Farming-fishing,Not-in-family,Black,60
1203,19,Private,Some-college,Never-married,Other-service,Own-child,White,20
1204,38,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,40
1205,17,Private,11th,Never-married,Other-service,Own-child,White,10
1206,57,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,75
1207,37,Private,Some-college,Divorced,Adm-clerical,Unmarried,Black,35
1208,83,Self-emp-inc,HS-grad,Divorced,Sales,Not-in-family,White,20
1209,48,Self-emp-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,50
1210,33,?,Assoc-voc,Married-civ-spouse,?,Own-child,White,50
1211,18,Local-gov,Some-college,Never-married,Exec-managerial,Own-child,White,12
1212,20,Private,Some-college,Never-married,Adm-clerical,Own-child,White,38
1213,34,Private,HS-grad,Never-married,Other-service,Not-in-family,White,40
1214,40,Local-gov,Some-college,Never-married,Protective-serv,Not-in-family,White,40
1215,37,Private,HS-grad,Separated,Prof-specialty,Unmarried,Amer-Indian-Eskimo,40
1216,34,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,40
1217,17,Private,11th,Never-married,Adm-clerical,Own-child,White,40
1218,32,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,40
1219,20,Private,Some-college,Never-married,Adm-clerical,Own-child,White,30
1220,47,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,50
1221,40,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,40
1222,44,Federal-gov,HS-grad,Never-married,Craft-repair,Own-child,Black,40
1223,41,Private,11th,Married-civ-spouse,Handlers-cleaners,Husband,White,40
1224,17,Private,5th-6th,Never-married,Sales,Own-child,White,20
1225,36,Self-emp-inc,Assoc-acdm,Separated,Exec-managerial,Not-in-family,White,50
1226,25,Private,Assoc-voc,Married-civ-spouse,Sales,Wife,White,42
1227,23,State-gov,Some-college,Separated,Prof-specialty,Not-in-family,White,20
1228,48,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,70
1229,39,Federal-gov,Bachelors,Divorced,Prof-specialty,Unmarried,White,60
1230,58,Private,Some-college,Married-civ-spouse,Sales,Husband,White,60
1231,37,Private,10th,Divorced,Transport-moving,Unmarried,White,40
1232,54,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,35
1233,18,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,48
1234,27,Private,HS-grad,Married-spouse-absent,Adm-clerical,Unmarried,White,40
1235,23,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,50
1236,25,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,40
1237,37,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,40
1238,34,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,38
1239,24,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,50
1240,39,Private,Some-college,Married-civ-spouse,Sales,Husband,White,50
1241,47,Local-gov,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,40
1242,69,Private,HS-grad,Widowed,Adm-clerical,Unmarried,White,8
1243,18,Private,Some-college,Never-married,Sales,Own-child,White,25
1244,54,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,44
1245,49,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,40
1246,52,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,43
1247,22,Private,10th,Never-married,Craft-repair,Other-relative,White,30
1248,38,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,20
1249,41,Self-emp-not-inc,Masters,Widowed,Prof-specialty,Not-in-family,White,20
1250,18,?,12th,Never-married,?,Not-in-family,White,25
1251,38,Federal-gov,HS-grad,Never-married,Adm-clerical,Unmarried,White,40
1252,39,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,35
1253,22,Local-gov,Some-college,Never-married,Exec-managerial,Own-child,White,25
1254,63,Private,Masters,Married-civ-spouse,Handlers-cleaners,Husband,White,46
1255,43,Private,Some-college,Divorced,Other-service,Not-in-family,White,30
1256,18,Private,HS-grad,Never-married,Craft-repair,Own-child,White,30
1257,46,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,50
1258,48,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,45
1259,64,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,20
1260,27,Local-gov,Some-college,Married-civ-spouse,Adm-clerical,Own-child,White,40
1261,31,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,60
1262,20,Private,11th,Never-married,Craft-repair,Not-in-family,White,40
1263,22,Private,Bachelors,Never-married,Sales,Not-in-family,White,40
1264,54,Private,1st-4th,Married-civ-spouse,Other-service,Husband,White,35
1265,35,Private,HS-grad,Divorced,Tech-support,Unmarried,Amer-Indian-Eskimo,40
1266,42,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,40
1267,35,Private,7th-8th,Widowed,Other-service,Unmarried,White,80
1268,34,Private,Some-college,Divorced,Other-service,Not-in-family,White,34
1269,53,Private,9th,Never-married,Priv-house-serv,Not-in-family,White,9
1270,52,Self-emp-not-inc,HS-grad,Never-married,Prof-specialty,Not-in-family,White,50
1271,67,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,38
1272,54,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,35
1273,47,Self-emp-not-inc,7th-8th,Married-civ-spouse,Sales,Husband,White,40
1274,36,Private,10th,Divorced,Craft-repair,Unmarried,White,40
1275,30,Private,Some-college,Divorced,Sales,Own-child,White,40
1276,37,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,40
1277,39,Self-emp-not-inc,11th,Married-civ-spouse,Transport-moving,Husband,White,40
1278,28,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,40
1279,41,Private,Assoc-acdm,Married-civ-spouse,Tech-support,Husband,White,45
1280,18,Private,5th-6th,Never-married,Handlers-cleaners,Own-child,White,40
1281,27,Private,Some-college,Never-married,Craft-repair,Unmarried,White,50
1282,23,?,Bachelors,Never-married,?,Own-child,Other,40
1283,23,Private,Some-college,Never-married,Other-service,Own-child,White,40
1284,55,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,40
1285,55,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,45
1286,49,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40
1287,72,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,42
1288,36,Private,HS-grad,Never-married,Other-service,Own-child,Black,35
1289,19,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,25
1290,47,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,40
1291,44,Local-gov,12th,Married-civ-spouse,Other-service,Other-relative,White,35
1292,30,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,52
1293,22,?,HS-grad,Never-married,?,Own-child,Black,40
1294,17,Private,11th,Never-married,Other-service,Not-in-family,White,20
1295,41,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40
1296,59,Private,9th,Married-civ-spouse,Exec-managerial,Husband,White,40
1297,47,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,50
1298,47,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,40
1299,31,Private,Some-college,Never-married,Other-service,Not-in-family,White,20
1300,43,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,50
1301,36,Private,11th,Married-civ-spouse,Transport-moving,Husband,White,43
1302,22,Private,HS-grad,Never-married,Farming-fishing,Not-in-family,White,25
1303,50,Private,Assoc-voc,Married-civ-spouse,Other-service,Husband,White,40
1304,45,State-gov,HS-grad,Divorced,Tech-support,Unmarried,White,40
1305,25,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,65
1306,23,Self-emp-not-inc,10th,Never-married,Sales,Own-child,White,40
1307,30,Private,9th,Married-civ-spouse,Machine-op-inspct,Wife,White,40
1308,38,State-gov,Some-college,Married-civ-spouse,Transport-moving,Husband,Black,65
1309,55,?,HS-grad,Divorced,?,Not-in-family,White,40
1310,45,Private,HS-grad,Divorced,Other-service,Not-in-family,Black,35
1311,46,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,40
1312,32,Private,HS-grad,Never-married,Transport-moving,Own-child,White,45
1313,41,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,Wife,White,44
1314,69,?,HS-grad,Married-civ-spouse,?,Husband,White,35
1315,22,Private,HS-grad,Never-married,Sales,Own-child,White,40
1316,17,Private,11th,Never-married,Handlers-cleaners,Own-child,White,10
1317,76,Private,HS-grad,Widowed,Adm-clerical,Not-in-family,White,6
1318,49,Self-emp-not-inc,10th,Divorced,Farming-fishing,Unmarried,White,70
1319,48,Private,Bachelors,Divorced,Adm-clerical,Not-in-family,White,40
1320,53,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,40
1321,58,Private,11th,Married-civ-spouse,Transport-moving,Husband,Black,60
1322,18,Self-emp-inc,11th,Never-married,Farming-fishing,Own-child,White,30
1323,52,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,40
1324,45,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,55
1325,17,Private,11th,Never-married,Other-service,Own-child,White,20
1326,27,Private,Some-college,Married-civ-spouse,Sales,Husband,White,50
1327,30,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,40
1328,47,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,45
1329,41,Private,Bachelors,Married-civ-spouse,Sales,Wife,White,12
1330,36,Private,10th,Never-married,Handlers-cleaners,Own-child,White,40
1331,23,Private,1st-4th,Never-married,Farming-fishing,Not-in-family,White,36
1332,52,Private,HS-grad,Divorced,Craft-repair,Unmarried,White,40
1333,68,Private,11th,Widowed,Machine-op-inspct,Not-in-family,Black,35
1334,53,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,50
1335,62,Private,1st-4th,Married-civ-spouse,Handlers-cleaners,Husband,White,40
1336,41,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,45
1337,43,Self-emp-not-inc,Bachelors,Divorced,Prof-specialty,Not-in-family,White,70
1338,23,Private,Some-college,Never-married,Other-service,Not-in-family,White,35
1339,41,?,HS-grad,Married-civ-spouse,?,Husband,White,20
1340,28,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,Black,40
1341,30,Private,Some-college,Never-married,Adm-clerical,Unmarried,White,30
1342,40,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,40
1343,44,Private,HS-grad,Divorced,Machine-op-inspct,Own-child,White,40
1344,26,Private,Bachelors,Never-married,Sales,Not-in-family,White,40
1345,23,Private,HS-grad,Married-civ-spouse,Sales,Wife,White,40
1346,62,Private,9th,Widowed,Machine-op-inspct,Not-in-family,White,35
1347,57,?,Preschool,Separated,?,Not-in-family,White,40
1348,38,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,50
1349,35,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,35
1350,52,?,10th,Divorced,?,Not-in-family,White,25
1351,57,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,40
1352,38,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,40
1353,37,Private,Bachelors,Separated,Exec-managerial,Not-in-family,White,55
1354,66,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40
1355,32,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,40
1356,48,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,65
