age,education,marital_status,occupation,relationship,sex,capital_gain,capital_loss,hours_per_week,income
36,11th,Never-married,Transport-moving,Not-in-family,Male,0,0,40,<=50K
18,HS-grad,Never-married,Other-service,Own-child,Female,0,0,40,<=50K
45,Some-college,Divorced,Sales,Unmarried,Female,0,0,42,<=50K
19,Some-college,Never-married,Craft-repair,Own-child,Male,0,0,25,<=50K
54,HS-grad,Widowed,Exec-managerial,Unmarried,Female,0,0,18,<=50K
35,11th,Married-civ-spouse,Adm-clerical,Wife,Female,5013,0,40,<=50K
43,Bachelors,Divorced,Exec-managerial,Not-in-family,Male,4450,0,40,<=50K
33,HS-grad,Married-civ-spouse,Protective-serv,Husband,Male,0,0,80,<=50K
38,7th-8th,Never-married,?,Unmarried,Female,0,0,40,<=50K
28,5th-6th,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
63,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,39,<=50K
84,1st-4th,Widowed,Adm-clerical,Not-in-family,Female,0,0,19,<=50K
65,Doctorate,Married-civ-spouse,?,Husband,Male,0,0,8,<=50K
20,Some-college,Never-married,?,Own-child,Male,0,0,40,<=50K
46,Assoc-acdm,Separated,Adm-clerical,Unmarried,Female,0,0,40,<=50K
26,Prof-school,Never-married,Prof-specialty,Not-in-family,Female,0,0,75,<=50K
29,11th,Divorced,Handlers-cleaners,Unmarried,Male,0,0,40,<=50K
27,Bachelors,Never-married,Prof-specialty,Own-child,Male,0,0,40,<=50K
45,HS-grad,Never-married,Adm-clerical,Unmarried,Female,0,0,17,<=50K
22,Bachelors,Never-married,Prof-specialty,Not-in-family,Female,0,0,40,<=50K
38,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
54,Some-college,Separated,?,Not-in-family,Female,0,0,14,<=50K
58,Masters,Divorced,Prof-specialty,Not-in-family,Male,10520,0,40,>50K
34,HS-grad,Married-civ-spouse,Prof-specialty,Husband,Male,5678,0,40,>50K
42,Some-college,Married-civ-spouse,Sales,Husband,Male,0,0,40,<=50K
19,HS-grad,Never-married,Other-service,Own-child,Male,0,0,20,<=50K
30,Bachelors,Never-married,Prof-specialty,Not-in-family,Female,0,0,24,<=50K
31,Bachelors,Married-civ-spouse,Craft-repair,Husband,Male,0,0,50,<=50K
37,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,0,0,50,>50K
29,Assoc-acdm,Never-married,Sales,Not-in-family,Male,0,0,50,>50K
50,11th,Divorced,Other-service,Other-relative,Female,0,0,15,<=50K
41,Some-college,Married-civ-spouse,Handlers-cleaners,Wife,Female,0,0,40,<=50K
51,Bachelors,Divorced,Exec-managerial,Not-in-family,Female,0,0,45,<=50K
46,Bachelors,Divorced,Adm-clerical,Not-in-family,Female,0,0,45,<=50K
31,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,53,<=50K
21,Some-college,Never-married,Adm-clerical,Own-child,Male,0,0,40,<=50K
32,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,15024,0,45,>50K
38,Some-college,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,<=50K
34,Some-college,Married-civ-spouse,Sales,Husband,Male,0,0,15,<=50K
36,HS-grad,Divorced,Transport-moving,Not-in-family,Male,0,0,90,<=50K
18,12th,Never-married,Farming-fishing,Other-relative,Male,0,0,30,<=50K
30,Some-college,Never-married,Handlers-cleaners,Other-relative,Male,0,0,40,<=50K
44,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,7298,0,45,>50K
43,Bachelors,Divorced,Prof-specialty,Not-in-family,Female,0,0,40,<=50K
24,HS-grad,Never-married,Exec-managerial,Unmarried,Male,0,0,40,<=50K
48,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,50,<=50K
23,Some-college,Married-civ-spouse,Other-service,Husband,Male,2888,0,50,<=50K
53,HS-grad,Divorced,?,Not-in-family,Female,0,0,10,<=50K
56,Masters,Widowed,Prof-specialty,Not-in-family,Male,0,0,40,<=50K
34,Masters,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,40,<=50K
35,HS-grad,Never-married,Transport-moving,Not-in-family,Male,0,0,40,<=50K
54,HS-grad,Married-civ-spouse,Tech-support,Husband,Male,0,0,40,<=50K
35,Prof-school,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,50,>50K
50,Masters,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,>50K
66,Some-college,Married-civ-spouse,Sales,Husband,Male,0,0,30,<=50K
56,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,7298,0,40,>50K
60,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,40,<=50K
18,Some-college,Never-married,?,Own-child,Male,0,0,40,<=50K
58,HS-grad,Never-married,Sales,Not-in-family,Female,0,0,55,>50K
43,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,0,0,55,>50K
32,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
31,HS-grad,Never-married,Adm-clerical,Unmarried,Female,0,0,40,<=50K
34,Some-college,Married-civ-spouse,Protective-serv,Husband,Male,0,0,48,>50K
37,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,7298,0,50,>50K
24,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,<=50K
21,Some-college,Never-married,Adm-clerical,Own-child,Female,0,1719,25,<=50K
29,Bachelors,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,40,<=50K
35,Assoc-voc,Never-married,Adm-clerical,Unmarried,Female,0,0,40,<=50K
32,HS-grad,Separated,Craft-repair,Not-in-family,Male,0,0,40,<=50K
46,10th,Divorced,Craft-repair,Unmarried,Female,0,0,40,<=50K
24,HS-grad,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,40,<=50K
49,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,50,>50K
18,12th,Never-married,Farming-fishing,Own-child,Male,0,0,75,<=50K
31,HS-grad,Never-married,Machine-op-inspct,Other-relative,Male,0,0,50,<=50K
37,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,40,>50K
60,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,40,<=50K
55,HS-grad,Divorced,Adm-clerical,Unmarried,Female,0,0,40,<=50K
27,9th,Never-married,?,Not-in-family,Male,0,0,45,<=50K
57,HS-grad,Divorced,?,Unmarried,Female,0,0,40,<=50K
48,HS-grad,Married-civ-spouse,Sales,Husband,Male,0,0,40,>50K
30,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,40,<=50K
29,Bachelors,Never-married,Exec-managerial,Own-child,Female,0,0,60,<=50K
29,HS-grad,Married-civ-spouse,Sales,Husband,Male,0,1977,45,>50K
29,Assoc-acdm,Divorced,Exec-managerial,Not-in-family,Male,0,0,40,<=50K
23,Some-college,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,32,<=50K
22,Bachelors,Never-married,Prof-specialty,Own-child,Male,0,0,30,<=50K
35,HS-grad,Divorced,Sales,Not-in-family,Male,0,0,50,<=50K
39,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,45,>50K
60,Bachelors,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,10,>50K
42,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,0,1902,40,>50K
55,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,0,0,60,<=50K
64,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,30,<=50K
54,HS-grad,Never-married,Craft-repair,Unmarried,Male,0,0,50,<=50K
35,Bachelors,Divorced,Prof-specialty,Not-in-family,Male,0,0,40,<=50K
34,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,<=50K
21,HS-grad,Married-AF-spouse,Sales,Husband,Male,0,0,60,<=50K
34,1st-4th,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,38,<=50K
50,HS-grad,Divorced,Transport-moving,Not-in-family,Male,0,0,40,<=50K
17,11th,Never-married,Craft-repair,Own-child,Male,0,0,30,<=50K
58,11th,Divorced,Prof-specialty,Not-in-family,Male,3614,0,50,<=50K
40,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,50,>50K
58,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,<=50K
37,Assoc-voc,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,75,<=50K
28,Assoc-voc,Divorced,Adm-clerical,Not-in-family,Female,0,0,40,<=50K
37,HS-grad,Never-married,Adm-clerical,Own-child,Female,4797,0,40,>50K
32,HS-grad,Never-married,Craft-repair,Own-child,Female,0,0,40,<=50K
33,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,48,<=50K
43,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,Male,7298,0,40,>50K
24,Some-college,Never-married,Sales,Own-child,Male,0,0,20,<=50K
55,Bachelors,Divorced,Prof-specialty,Unmarried,Female,0,0,40,<=50K
27,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,50,<=50K
26,Some-college,Never-married,Exec-managerial,Own-child,Female,0,0,30,<=50K
26,Assoc-acdm,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,40,<=50K
32,HS-grad,Divorced,Sales,Not-in-family,Female,0,0,38,<=50K
35,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,50,>50K
47,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,36,<=50K
32,Some-college,Never-married,Sales,Own-child,Female,0,0,30,<=50K
38,HS-grad,Married-civ-spouse,?,Husband,Male,0,0,52,>50K
28,Bachelors,Never-married,Prof-specialty,Not-in-family,Male,0,1408,40,<=50K
24,7th-8th,Married-civ-spouse,Handlers-cleaners,Own-child,Female,0,1742,40,<=50K
64,Bachelors,Married-civ-spouse,?,Husband,Male,0,0,40,<=50K
30,Some-college,Never-married,Sales,Not-in-family,Male,0,0,24,<=50K
54,Some-college,Divorced,Transport-moving,Not-in-family,Male,0,0,60,<=50K
42,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,>50K
28,HS-grad,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,48,<=50K
75,Some-college,Widowed,Prof-specialty,Not-in-family,Female,0,0,20,<=50K
47,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,<=50K
71,7th-8th,Widowed,?,Other-relative,Male,3912,0,40,<=50K
27,11th,Never-married,Craft-repair,Own-child,Male,0,0,2,<=50K
29,HS-grad,Never-married,Exec-managerial,Not-in-family,Female,0,0,40,<=50K
23,Assoc-voc,Never-married,Tech-support,Own-child,Female,0,0,40,<=50K
51,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,Male,0,1887,55,>50K
90,10th,Married-civ-spouse,Craft-repair,Husband,Male,0,0,60,<=50K
45,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,>50K
26,Some-college,Never-married,?,Own-child,Male,0,0,40,<=50K
37,HS-grad,Never-married,Protective-serv,Not-in-family,Male,0,1876,50,<=50K
31,Masters,Separated,Prof-specialty,Not-in-family,Female,99999,0,67,>50K
54,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,>50K
35,Bachelors,Divorced,Exec-managerial,Unmarried,Female,0,0,50,<=50K
67,Bachelors,Married-civ-spouse,?,Husband,Male,0,0,40,<=50K
20,9th,Never-married,Machine-op-inspct,Other-relative,Male,0,0,40,<=50K
39,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,>50K
26,Some-college,Divorced,?,Unmarried,Female,0,0,40,<=50K
39,12th,Never-married,Sales,Not-in-family,Female,0,0,30,<=50K
21,Some-college,Never-married,?,Own-child,Male,0,0,40,<=50K
26,HS-grad,Divorced,Transport-moving,Own-child,Male,1174,0,20,<=50K
24,9th,Married-civ-spouse,?,Wife,Female,0,0,40,<=50K
61,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,0,2377,71,>50K
76,9th,Widowed,Machine-op-inspct,Not-in-family,Female,0,0,2,<=50K
45,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,38,<=50K
33,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,>50K
49,10th,Divorced,?,Other-relative,Female,0,0,40,<=50K
27,10th,Never-married,Machine-op-inspct,Not-in-family,Female,0,0,36,<=50K
35,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,<=50K
47,Assoc-acdm,Never-married,Prof-specialty,Not-in-family,Female,0,0,40,<=50K
37,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,<=50K
45,HS-grad,Separated,Adm-clerical,Other-relative,Female,0,0,45,<=50K
58,1st-4th,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
65,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,35,>50K
49,10th,Widowed,?,Own-child,Female,0,0,32,<=50K
46,HS-grad,Widowed,Exec-managerial,Not-in-family,Female,0,0,40,<=50K
39,12th,Separated,Sales,Not-in-family,Male,0,0,48,<=50K
37,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,<=50K
32,Bachelors,Married-civ-spouse,Protective-serv,Husband,Male,0,0,40,<=50K
72,10th,Never-married,Craft-repair,Not-in-family,Male,0,0,18,<=50K
22,Some-college,Never-married,?,Own-child,Male,0,0,20,<=50K
36,Prof-school,Married-civ-spouse,Farming-fishing,Husband,Male,20051,0,80,>50K
49,Some-college,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,38,>50K
63,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
46,11th,Divorced,Machine-op-inspct,Unmarried,Female,0,0,40,<=50K
32,HS-grad,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,30,<=50K
64,HS-grad,Separated,Other-service,Unmarried,Female,0,0,50,<=50K
68,10th,Married-civ-spouse,Other-service,Husband,Male,0,0,40,<=50K
35,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,60,<=50K
42,Bachelors,Divorced,Exec-managerial,Not-in-family,Female,0,0,40,<=50K
33,Some-college,Separated,Other-service,Not-in-family,Female,0,0,40,<=50K
42,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,0,0,35,<=50K
32,Some-college,Divorced,Adm-clerical,Unmarried,Female,0,0,40,<=50K
35,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,1887,40,>50K
39,Some-college,Married-civ-spouse,Transport-moving,Husband,Male,0,0,60,<=50K
62,Doctorate,Divorced,Prof-specialty,Not-in-family,Female,8849,0,40,>50K
29,Assoc-voc,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,<=50K
41,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,15024,0,50,>50K
29,Assoc-acdm,Never-married,Exec-managerial,Not-in-family,Male,0,0,55,<=50K
38,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,<=50K
17,11th,Never-married,Sales,Own-child,Male,0,1602,10,<=50K
28,Masters,Never-married,Tech-support,Not-in-family,Female,0,0,66,<=50K
56,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,0,1848,55,>50K
44,Some-college,Married-civ-spouse,Transport-moving,Husband,Male,0,0,50,>50K
44,Masters,Married-civ-spouse,Sales,Husband,Male,0,0,40,>50K
28,HS-grad,Never-married,Adm-clerical,Own-child,Female,0,0,32,<=50K
41,11th,Divorced,Other-service,Unmarried,Female,0,0,35,<=50K
30,Assoc-acdm,Divorced,Other-service,Not-in-family,Female,0,0,40,<=50K
23,HS-grad,Never-married,Other-service,Own-child,Female,0,0,25,<=50K
39,HS-grad,Never-married,Machine-op-inspct,Unmarried,Male,0,0,80,<=50K
42,HS-grad,Divorced,Exec-managerial,Not-in-family,Female,0,0,48,<=50K
37,HS-grad,Divorced,Other-service,Not-in-family,Female,0,0,24,<=50K
25,HS-grad,Separated,Exec-managerial,Unmarried,Female,0,0,5,<=50K
26,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,<=50K
57,Assoc-voc,Divorced,Prof-specialty,Not-in-family,Female,0,0,8,<=50K
29,Some-college,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,24,<=50K
33,Some-college,Married-civ-spouse,Other-service,Husband,Male,0,0,40,<=50K
44,Bachelors,Never-married,Exec-managerial,Not-in-family,Male,0,0,43,<=50K
34,Some-college,Never-married,Exec-managerial,Not-in-family,Male,0,0,42,<=50K
38,Assoc-acdm,Never-married,Other-service,Not-in-family,Female,0,0,40,<=50K
35,Some-college,Married-civ-spouse,Tech-support,Husband,Male,0,0,50,<=50K
31,Assoc-voc,Never-married,Exec-managerial,Not-in-family,Male,0,0,40,<=50K
21,9th,Never-married,?,Other-relative,Male,0,0,50,<=50K
47,Bachelors,Married-civ-spouse,Protective-serv,Husband,Male,0,0,40,>50K
31,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,15,>50K
37,HS-grad,Divorced,Sales,Not-in-family,Male,0,0,40,<=50K
47,Masters,Never-married,Craft-repair,Not-in-family,Male,0,0,45,>50K
48,Prof-school,Never-married,Exec-managerial,Not-in-family,Male,0,0,85,>50K
72,Some-college,Widowed,?,Not-in-family,Male,0,0,20,<=50K
64,HS-grad,Married-civ-spouse,Sales,Husband,Male,15024,0,72,>50K
51,HS-grad,Divorced,Craft-repair,Unmarried,Male,0,0,40,>50K
29,Assoc-acdm,Never-married,Machine-op-inspct,Not-in-family,Male,0,0,40,<=50K
36,HS-grad,Divorced,Prof-specialty,Unmarried,Female,0,0,52,<=50K
19,Some-college,Never-married,?,Own-child,Male,0,0,24,<=50K
22,Some-college,Never-married,Other-service,Not-in-family,Male,0,0,40,<=50K
27,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,<=50K
60,Some-college,Widowed,Adm-clerical,Not-in-family,Female,0,1902,40,<=50K
50,7th-8th,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,45,<=50K
38,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,60,<=50K
25,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,40,<=50K
36,Some-college,Never-married,Machine-op-inspct,Not-in-family,Female,0,0,46,<=50K
35,10th,Never-married,?,Unmarried,Male,0,0,5,<=50K
48,12th,Divorced,Other-service,Unmarried,Female,0,0,18,<=50K
23,Some-college,Never-married,Prof-specialty,Own-child,Female,0,0,40,<=50K
31,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,0,2000,50,>50K
44,Assoc-voc,Divorced,Other-service,Unmarried,Female,0,0,50,<=50K
49,Some-college,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,<=50K
36,10th,Married-civ-spouse,Craft-repair,Husband,Male,0,0,56,<=50K
50,Some-college,Divorced,Adm-clerical,Not-in-family,Female,0,0,40,<=50K
23,Assoc-acdm,Never-married,Craft-repair,Own-child,Male,0,0,40,<=50K
49,Bachelors,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,>50K
61,HS-grad,Separated,Craft-repair,Not-in-family,Male,0,0,40,<=50K
55,Bachelors,Married-civ-spouse,Transport-moving,Husband,Male,15024,0,55,>50K
54,Bachelors,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,40,<=50K
28,Some-college,Never-married,Sales,Not-in-family,Male,0,0,70,>50K
29,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,<=50K
29,Some-college,Never-married,Sales,Own-child,Male,0,0,40,<=50K
65,7th-8th,Widowed,Other-service,Not-in-family,Female,0,0,60,>50K
20,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,<=50K
24,HS-grad,Never-married,Other-service,Not-in-family,Male,0,0,45,<=50K
52,Masters,Separated,Prof-specialty,Not-in-family,Male,0,0,40,<=50K
58,7th-8th,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,>50K
31,Masters,Divorced,Prof-specialty,Not-in-family,Female,0,0,50,<=50K
20,Some-college,Never-married,Sales,Own-child,Female,0,0,30,<=50K
54,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,10004,0,60,>50K
40,HS-grad,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,<=50K
48,Some-college,Married-civ-spouse,Sales,Husband,Male,0,0,70,<=50K
51,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,45,>50K
58,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,>50K
29,HS-grad,Never-married,Sales,Not-in-family,Female,0,0,45,<=50K
44,HS-grad,Divorced,Adm-clerical,Not-in-family,Female,0,1762,40,<=50K
42,HS-grad,Divorced,Other-service,Not-in-family,Female,0,0,24,<=50K
28,HS-grad,Never-married,Transport-moving,Own-child,Male,0,0,50,<=50K
34,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,>50K
73,10th,Married-civ-spouse,Sales,Husband,Male,0,0,16,<=50K
29,Some-college,Never-married,Sales,Own-child,Male,0,0,35,<=50K
35,HS-grad,Married-civ-spouse,Protective-serv,Husband,Male,0,0,40,<=50K
26,Bachelors,Never-married,Craft-repair,Not-in-family,Male,0,0,40,<=50K
49,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,>50K
41,10th,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,70,<=50K
24,Some-college,Never-married,Adm-clerical,Not-in-family,Female,14344,0,40,>50K
42,Masters,Divorced,Exec-managerial,Not-in-family,Male,0,0,50,>50K
27,Some-college,Never-married,?,Own-child,Male,0,0,16,<=50K
33,Bachelors,Married-civ-spouse,Other-service,Husband,Male,0,0,50,>50K
48,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,60,>50K
58,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Male,7688,0,70,>50K
38,Bachelors,Married-civ-spouse,Sales,Wife,Female,0,0,60,<=50K
23,HS-grad,Never-married,Other-service,Other-relative,Female,0,0,40,<=50K
26,Bachelors,Never-married,Exec-managerial,Not-in-family,Male,0,0,40,<=50K
56,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Male,0,1977,50,>50K
30,10th,Never-married,Machine-op-inspct,Not-in-family,Male,0,0,40,<=50K
32,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,52,>50K
32,Some-college,Divorced,Other-service,Unmarried,Female,0,0,35,<=50K
31,HS-grad,Never-married,Other-service,Not-in-family,Female,0,0,40,<=50K
18,HS-grad,Never-married,Adm-clerical,Own-child,Male,0,0,40,<=50K
28,Assoc-voc,Divorced,Tech-support,Unmarried,Female,5531,0,40,<=50K
49,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,>50K
31,HS-grad,Never-married,Sales,Own-child,Female,0,0,42,<=50K
38,Bachelors,Divorced,Prof-specialty,Not-in-family,Female,0,0,35,<=50K
31,Some-college,Never-married,Craft-repair,Not-in-family,Male,0,0,40,<=50K
32,Some-college,Divorced,Exec-managerial,Not-in-family,Male,0,0,55,<=50K
27,Bachelors,Never-married,Sales,Not-in-family,Female,0,0,46,<=50K
42,Assoc-acdm,Never-married,Machine-op-inspct,Not-in-family,Male,0,0,40,<=50K
39,Assoc-voc,Separated,Adm-clerical,Unmarried,Female,0,0,40,<=50K
22,HS-grad,Never-married,Handlers-cleaners,Own-child,Male,594,0,40,<=50K
76,Some-college,Widowed,?,Not-in-family,Female,0,0,12,<=50K
67,HS-grad,Never-married,Other-service,Other-relative,Female,0,0,40,<=50K
65,HS-grad,Never-married,Other-service,Not-in-family,Male,0,0,36,<=50K
33,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,>50K
41,HS-grad,Separated,Handlers-cleaners,Other-relative,Male,0,0,32,<=50K
26,Some-college,Never-married,Other-service,Not-in-family,Female,0,0,20,<=50K
31,Bachelors,Divorced,Sales,Not-in-family,Female,0,0,50,<=50K
31,Some-college,Married-civ-spouse,Protective-serv,Husband,Male,0,1485,40,>50K
71,Some-college,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,30,<=50K
37,HS-grad,Never-married,Adm-clerical,Not-in-family,Female,0,0,27,<=50K
24,HS-grad,Never-married,Exec-managerial,Not-in-family,Male,0,0,40,<=50K
62,Bachelors,Divorced,Adm-clerical,Not-in-family,Female,0,0,24,<=50K
