age,education,marital_status,occupation,relationship,sex,capital_gain,capital_loss,hours_per_week,income
52,HS-grad,Married-civ-spouse,Protective-serv,Husband,Male,0,0,40,>50K
27,HS-grad,Married-civ-spouse,Sales,Husband,Male,0,0,50,<=50K
23,Some-college,Never-married,Sales,Not-in-family,Male,0,0,30,<=50K
28,Assoc-voc,Never-married,Tech-support,Own-child,Female,0,0,38,<=50K
28,Some-college,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,<=50K
20,Some-college,Never-married,Adm-clerical,Own-child,Female,0,0,46,<=50K
35,HS-grad,Never-married,Other-service,Not-in-family,Female,0,0,40,<=50K
23,Masters,Never-married,Other-service,Not-in-family,Female,0,0,10,<=50K
35,Bachelors,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,40,<=50K
23,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
33,HS-grad,Separated,Craft-repair,Unmarried,Male,0,0,50,<=50K
24,Assoc-voc,Never-married,Other-service,Unmarried,Female,0,0,32,<=50K
40,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,48,<=50K
49,Bachelors,Never-married,Prof-specialty,Unmarried,Male,0,0,60,>50K
21,Some-college,Never-married,?,Own-child,Female,0,0,5,<=50K
18,10th,Never-married,Other-service,Own-child,Female,0,0,40,<=50K
22,HS-grad,Never-married,Machine-op-inspct,Not-in-family,Male,0,0,30,<=50K
27,Some-college,Never-married,Farming-fishing,Own-child,Male,0,0,45,<=50K
43,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,15024,0,40,>50K
46,Bachelors,Separated,Other-service,Unmarried,Female,0,0,45,<=50K
34,Bachelors,Never-married,Exec-managerial,Other-relative,Female,0,1741,45,<=50K
59,HS-grad,Never-married,Adm-clerical,Unmarried,Male,0,0,40,<=50K
42,Bachelors,Divorced,Adm-clerical,Not-in-family,Female,0,0,40,<=50K
61,HS-grad,Divorced,Machine-op-inspct,Not-in-family,Female,0,0,40,<=50K
17,10th,Never-married,?,Own-child,Female,34095,0,32,<=50K
41,Bachelors,Widowed,Prof-specialty,Unmarried,Female,0,0,40,<=50K
61,9th,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,2051,40,<=50K
63,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,10566,0,45,<=50K
46,10th,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,>50K
21,HS-grad,Never-married,Machine-op-inspct,Own-child,Male,0,0,20,<=50K
24,Bachelors,Never-married,Prof-specialty,Not-in-family,Male,0,0,20,<=50K
60,Bachelors,Married-civ-spouse,?,Husband,Male,0,2163,25,<=50K
60,Assoc-voc,Widowed,Adm-clerical,Not-in-family,Male,0,0,40,<=50K
26,Bachelors,Never-married,Exec-managerial,Not-in-family,Male,0,0,50,<=50K
37,10th,Never-married,Craft-repair,Own-child,Male,0,0,35,<=50K
20,Some-college,Never-married,Farming-fishing,Not-in-family,Male,0,0,72,<=50K
42,Bachelors,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,<=50K
25,Assoc-acdm,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,35,>50K
37,HS-grad,Never-married,Other-service,Unmarried,Male,0,0,40,<=50K
44,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
64,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
51,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,15024,0,40,>50K
50,11th,Never-married,Machine-op-inspct,Other-relative,Female,0,0,40,<=50K
54,5th-6th,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,>50K
42,Doctorate,Never-married,Prof-specialty,Not-in-family,Male,0,0,36,>50K
47,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,50,>50K
18,11th,Never-married,Transport-moving,Own-child,Male,0,0,20,<=50K
40,HS-grad,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,35,>50K
19,HS-grad,Never-married,Adm-clerical,Own-child,Male,0,0,12,<=50K
22,HS-grad,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,40,<=50K
28,Some-college,Divorced,Craft-repair,Not-in-family,Male,0,0,46,<=50K
28,HS-grad,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,30,<=50K
32,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,<=50K
20,Some-college,Never-married,?,Own-child,Female,0,0,40,<=50K
44,HS-grad,Divorced,Craft-repair,Not-in-family,Male,0,0,40,<=50K
33,HS-grad,Never-married,Other-service,Not-in-family,Male,0,0,40,<=50K
29,Bachelors,Never-married,Adm-clerical,Not-in-family,Female,0,0,50,<=50K
32,Bachelors,Never-married,Tech-support,Not-in-family,Male,0,0,40,<=50K
29,Some-college,Divorced,?,Own-child,Female,0,0,15,<=50K
32,11th,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,45,<=50K
23,Some-college,Never-married,Adm-clerical,Not-in-family,Male,0,0,20,<=50K
19,HS-grad,Never-married,Adm-clerical,Own-child,Female,0,0,35,<=50K
51,Bachelors,Divorced,Exec-managerial,Not-in-family,Male,0,0,60,>50K
48,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,60,>50K
61,7th-8th,Divorced,Machine-op-inspct,Unmarried,Female,0,0,40,<=50K
39,Some-college,Divorced,Other-service,Not-in-family,Female,3325,0,40,<=50K
29,Masters,Married-civ-spouse,Sales,Husband,Male,0,0,20,<=50K
24,HS-grad,Never-married,Other-service,Own-child,Female,0,0,25,<=50K
39,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,<=50K
27,Bachelors,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,40,<=50K
47,HS-grad,Never-married,Tech-support,Other-relative,Male,0,0,50,<=50K
37,HS-grad,Divorced,Tech-support,Unmarried,Female,0,0,40,<=50K
20,Some-college,Never-married,?,Own-child,Male,0,0,40,<=50K
61,HS-grad,Divorced,Adm-clerical,Other-relative,Female,0,0,35,<=50K
35,Some-college,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,>50K
47,HS-grad,Separated,Prof-specialty,Other-relative,Female,14084,0,38,>50K
55,HS-grad,Married-spouse-absent,Priv-house-serv,Not-in-family,Female,0,0,36,<=50K
55,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,52,>50K
34,Bachelors,Divorced,Prof-specialty,Unmarried,Female,0,0,40,<=50K
63,Some-college,Married-civ-spouse,Other-service,Husband,Male,0,0,48,<=50K
20,HS-grad,Never-married,Craft-repair,Not-in-family,Male,0,0,40,<=50K
33,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,>50K
54,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,<=50K
33,HS-grad,Never-married,Craft-repair,Not-in-family,Male,0,0,40,<=50K
70,HS-grad,Married-civ-spouse,?,Husband,Male,0,0,14,<=50K
64,Some-college,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,40,>50K
54,Masters,Married-civ-spouse,Prof-specialty,Wife,Female,0,1887,38,>50K
31,Some-college,Divorced,Adm-clerical,Not-in-family,Female,0,0,35,<=50K
25,Some-college,Never-married,Handlers-cleaners,Own-child,Male,0,0,40,<=50K
22,HS-grad,Never-married,Handlers-cleaners,Unmarried,Male,0,1974,45,<=50K
64,Some-college,Never-married,Prof-specialty,Not-in-family,Female,0,0,35,<=50K
50,11th,Married-civ-spouse,?,Own-child,Female,0,0,40,<=50K
48,HS-grad,Divorced,Craft-repair,Unmarried,Female,0,0,40,<=50K
34,Assoc-voc,Never-married,Other-service,Other-relative,Female,0,0,40,<=50K
25,1st-4th,Never-married,Machine-op-inspct,Not-in-family,Male,0,0,24,<=50K
31,Some-college,Never-married,Exec-managerial,Unmarried,Male,0,0,60,<=50K
67,7th-8th,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,<=50K
41,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,>50K
44,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,>50K
31,Bachelors,Never-married,Tech-support,Not-in-family,Female,0,0,42,<=50K
36,HS-grad,Never-married,Exec-managerial,Not-in-family,Male,0,0,55,<=50K
41,HS-grad,Separated,Machine-op-inspct,Unmarried,Female,0,0,44,<=50K
47,Masters,Never-married,Prof-specialty,Not-in-family,Female,0,0,50,<=50K
55,Bachelors,Married-civ-spouse,Craft-repair,Other-relative,Male,0,0,40,<=50K
31,Some-college,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,50,>50K
30,Bachelors,Never-married,Prof-specialty,Not-in-family,Female,0,2339,50,<=50K
41,Masters,Divorced,Exec-managerial,Unmarried,Female,0,0,60,>50K
46,Bachelors,Divorced,Sales,Unmarried,Female,0,0,35,>50K
26,Bachelors,Never-married,Protective-serv,Not-in-family,Male,0,0,40,<=50K
67,Bachelors,Widowed,?,Not-in-family,Female,0,0,16,>50K
35,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,40,<=50K
32,HS-grad,Divorced,Other-service,Not-in-family,Female,0,0,40,<=50K
27,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
39,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,<=50K
46,Bachelors,Divorced,Prof-specialty,Unmarried,Female,0,0,32,<=50K
22,10th,Never-married,Craft-repair,Own-child,Male,0,0,40,<=50K
38,12th,Married-civ-spouse,Other-service,Husband,Male,3942,0,40,<=50K
34,Some-college,Never-married,Adm-clerical,Own-child,Male,0,0,40,<=50K
35,HS-grad,Divorced,Tech-support,Unmarried,Female,0,0,40,<=50K
29,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,60,<=50K
22,10th,Never-married,Transport-moving,Own-child,Male,0,0,30,<=50K
35,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,2407,0,40,<=50K
47,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,>50K
43,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
25,10th,Never-married,Other-service,Not-in-family,Male,0,0,24,<=50K
40,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,>50K
61,11th,Married-civ-spouse,Other-service,Husband,Male,0,0,40,<=50K
54,Assoc-voc,Married-civ-spouse,Protective-serv,Husband,Male,15024,0,38,>50K
62,Bachelors,Divorced,?,Not-in-family,Male,0,0,5,<=50K
21,Assoc-acdm,Never-married,Other-service,Own-child,Female,0,0,40,<=50K
35,Assoc-voc,Divorced,Exec-managerial,Not-in-family,Male,0,0,45,<=50K
29,Some-college,Never-married,Other-service,Not-in-family,Female,0,0,41,>50K
51,10th,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
47,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
64,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,<=50K
42,HS-grad,Divorced,Other-service,Not-in-family,Male,0,0,40,<=50K
69,HS-grad,Widowed,?,Not-in-family,Female,0,0,9,<=50K
59,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,<=50K
22,11th,Never-married,Sales,Unmarried,Female,0,0,30,<=50K
49,Some-college,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,<=50K
28,10th,Never-married,Machine-op-inspct,Own-child,Male,0,0,45,<=50K
39,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,<=50K
50,Assoc-voc,Married-civ-spouse,Other-service,Wife,Female,0,0,40,<=50K
29,Some-college,Never-married,Exec-managerial,Not-in-family,Male,0,0,60,<=50K
33,Assoc-voc,Married-civ-spouse,Prof-specialty,Wife,Female,7688,0,40,>50K
18,Some-college,Never-married,Other-service,Own-child,Male,0,0,16,<=50K
79,Masters,Married-civ-spouse,?,Husband,Male,20051,0,40,>50K
18,11th,Never-married,Other-service,Own-child,Female,0,0,20,<=50K
33,Bachelors,Never-married,Prof-specialty,Not-in-family,Female,0,0,46,<=50K
33,HS-grad,Divorced,Sales,Not-in-family,Male,0,0,45,<=50K
29,Bachelors,Never-married,Prof-specialty,Own-child,Male,0,0,64,>50K
40,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,>50K
48,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,7688,0,70,>50K
19,Some-college,Never-married,Other-service,Own-child,Male,0,0,14,<=50K
36,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,7688,0,50,>50K
31,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,0,1977,40,>50K
48,Masters,Divorced,Other-service,Not-in-family,Male,0,0,40,<=50K
50,10th,Married-civ-spouse,Transport-moving,Husband,Male,0,0,60,<=50K
53,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,<=50K
64,1st-4th,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,45,<=50K
27,HS-grad,Separated,Protective-serv,Not-in-family,Male,0,0,45,<=50K
42,5th-6th,Married-spouse-absent,Farming-fishing,Not-in-family,Male,0,0,35,<=50K
64,HS-grad,Widowed,Transport-moving,Not-in-family,Male,0,0,22,<=50K
24,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,2885,0,50,<=50K
57,10th,Married-civ-spouse,?,Husband,Male,0,0,40,<=50K
52,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,<=50K
26,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,30,<=50K
38,Bachelors,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,32,>50K
29,Assoc-acdm,Married-civ-spouse,Sales,Husband,Male,0,0,60,<=50K
66,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,99,<=50K
46,HS-grad,Never-married,Craft-repair,Unmarried,Male,0,0,40,<=50K
59,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,>50K
28,Some-college,Divorced,Adm-clerical,Not-in-family,Female,0,0,40,<=50K
43,Bachelors,Divorced,Exec-managerial,Unmarried,Female,0,0,40,<=50K
22,Some-college,Never-married,Adm-clerical,Other-relative,Male,0,0,22,<=50K
48,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,15024,0,70,>50K
50,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,>50K
56,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,>50K
38,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,0,0,43,>50K
41,10th,Married-civ-spouse,Transport-moving,Husband,Male,0,0,60,<=50K
31,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,<=50K
31,Some-college,Never-married,Exec-managerial,Not-in-family,Female,0,0,40,<=50K
17,12th,Never-married,Other-service,Own-child,Female,0,0,24,<=50K
68,HS-grad,Widowed,Handlers-cleaners,Other-relative,Female,0,0,10,<=50K
26,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,50,<=50K
42,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,>50K
31,Assoc-voc,Married-civ-spouse,Transport-moving,Husband,Male,0,0,30,>50K
20,5th-6th,Married-spouse-absent,Farming-fishing,Other-relative,Male,0,0,40,<=50K
35,HS-grad,Divorced,Craft-repair,Not-in-family,Male,0,0,50,<=50K
25,HS-grad,Never-married,Craft-repair,Own-child,Male,0,0,50,<=50K
48,Assoc-voc,Divorced,Prof-specialty,Not-in-family,Male,4650,0,50,<=50K
19,HS-grad,Never-married,?,Own-child,Male,0,0,10,<=50K
55,HS-grad,Married-civ-spouse,Other-service,Wife,Female,2407,0,35,<=50K
35,Some-college,Divorced,Sales,Not-in-family,Female,0,0,35,<=50K
18,HS-grad,Never-married,?,Own-child,Male,0,0,30,<=50K
29,12th,Never-married,Other-service,Unmarried,Female,0,0,35,<=50K
24,HS-grad,Never-married,Adm-clerical,Not-in-family,Male,0,0,40,<=50K
24,HS-grad,Never-married,Craft-repair,Own-child,Male,0,0,40,<=50K
44,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,>50K
49,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,45,>50K
65,7th-8th,Widowed,Farming-fishing,Unmarried,Female,0,0,50,<=50K
36,HS-grad,Married-civ-spouse,Sales,Husband,Male,0,0,40,<=50K
46,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,0,0,46,>50K
29,Some-college,Never-married,?,Not-in-family,Male,0,0,36,<=50K
20,Some-college,Never-married,Other-service,Own-child,Female,0,0,25,<=50K
31,HS-grad,Never-married,Craft-repair,Not-in-family,Male,0,0,45,<=50K
47,Some-college,Married-civ-spouse,Sales,Husband,Male,0,0,65,>50K
56,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,0,0,45,<=50K
42,Assoc-acdm,Divorced,Prof-specialty,Not-in-family,Male,0,0,40,<=50K
41,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,38,>50K
53,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,Male,2407,0,99,<=50K
35,HS-grad,Never-married,Other-service,Not-in-family,Male,0,0,40,<=50K
27,Some-college,Never-married,Adm-clerical,Unmarried,Female,0,0,60,<=50K
32,11th,Never-married,Other-service,Not-in-family,Male,0,0,40,<=50K
67,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,<=50K
24,Some-college,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,>50K
37,HS-grad,Divorced,Craft-repair,Unmarried,Male,0,0,38,<=50K
30,Assoc-acdm,Divorced,Sales,Not-in-family,Male,0,0,52,<=50K
66,5th-6th,Married-civ-spouse,Transport-moving,Husband,Male,0,0,50,<=50K
50,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,<=50K
33,HS-grad,Never-married,Adm-clerical,Not-in-family,Female,0,1590,50,<=50K
25,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,>50K
50,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,>50K
24,HS-grad,Married-civ-spouse,Handlers-cleaners,Own-child,Male,0,0,35,<=50K
27,Bachelors,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,40,<=50K
30,Some-college,Married-civ-spouse,Sales,Husband,Male,0,0,50,<=50K
46,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,>50K
42,Some-college,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,66,<=50K
29,7th-8th,Divorced,Craft-repair,Unmarried,Female,0,0,55,<=50K
28,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,0,0,48,<=50K
25,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Male,2407,0,40,<=50K
22,HS-grad,Never-married,Craft-repair,Own-child,Male,0,0,40,<=50K
26,Bachelors,Never-married,Prof-specialty,Not-in-family,Male,0,0,40,<=50K
24,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,30,<=50K
25,Bachelors,Never-married,Tech-support,Own-child,Female,0,0,16,<=50K
57,10th,Widowed,Adm-clerical,Not-in-family,Female,0,0,8,<=50K
25,HS-grad,Never-married,Other-service,Not-in-family,Male,0,0,40,<=50K
28,Assoc-acdm,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,<=50K
21,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,<=50K
23,Bachelors,Never-married,Exec-managerial,Not-in-family,Female,0,0,30,<=50K
20,Some-college,Never-married,?,Own-child,Male,0,0,40,<=50K
48,HS-grad,Divorced,Adm-clerical,Other-relative,Female,0,0,40,<=50K
46,HS-grad,Married-civ-spouse,Other-service,Wife,Female,0,0,40,<=50K
37,Bachelors,Married-civ-spouse,Exec-managerial,Wife,Female,7688,0,45,>50K
37,Some-college,Married-civ-spouse,Transport-moving,Husband,Male,0,0,45,<=50K
41,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
43,Bachelors,Divorced,Prof-specialty,Unmarried,Female,0,0,42,<=50K
45,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,55,>50K
36,10th,Never-married,Other-service,Unmarried,Female,0,0,35,<=50K
29,Bachelors,Never-married,Prof-specialty,Not-in-family,Female,0,0,40,<=50K
76,Some-college,Married-civ-spouse,?,Husband,Male,0,0,8,<=50K
31,9th,Married-civ-spouse,Craft-repair,Husband,Male,0,0,60,<=50K
37,10th,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
35,10th,Divorced,?,Unmarried,Female,0,0,16,<=50K
30,Assoc-voc,Never-married,Machine-op-inspct,Not-in-family,Male,0,0,45,<=50K
20,Some-college,Never-married,Other-service,Own-child,Female,0,0,20,<=50K
33,Assoc-voc,Married-civ-spouse,Tech-support,Husband,Male,0,0,10,<=50K
46,Bachelors,Separated,Sales,Not-in-family,Male,99999,0,55,>50K
47,HS-grad,Never-married,Other-service,Not-in-family,Female,0,1876,48,<=50K
53,Masters,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,<=50K
34,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,0,0,50,<=50K
22,HS-grad,Never-married,Other-service,Own-child,Female,0,0,35,<=50K
54,Some-college,Divorced,Exec-managerial,Unmarried,Female,0,0,35,<=50K
29,HS-grad,Never-married,Other-service,Not-in-family,Male,0,0,40,<=50K
47,Some-college,Widowed,Other-service,Not-in-family,Female,0,0,35,<=50K
46,11th,Widowed,Machine-op-inspct,Other-relative,Male,0,0,20,<=50K
53,Some-college,Married-civ-spouse,Sales,Husband,Male,0,1887,48,>50K
29,HS-grad,Never-married,Other-service,Unmarried,Female,0,0,40,<=50K
27,7th-8th,Never-married,Farming-fishing,Own-child,Male,0,0,50,<=50K
67,HS-grad,Widowed,Exec-managerial,Not-in-family,Female,0,0,35,<=50K
40,11th,Never-married,Machine-op-inspct,Not-in-family,Female,0,0,37,<=50K
68,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,>50K
55,HS-grad,Divorced,Transport-moving,Not-in-family,Male,0,0,40,<=50K
60,Bachelors,Divorced,Prof-specialty,Not-in-family,Female,8614,0,48,>50K
25,Some-college,Never-married,Other-service,Own-child,Female,0,0,50,<=50K
75,Bachelors,Widowed,Prof-specialty,Unmarried,Male,0,0,48,>50K
58,HS-grad,Married-civ-spouse,Sales,Husband,Male,15024,0,40,>50K
23,HS-grad,Never-married,Craft-repair,Own-child,Male,0,0,40,<=50K
70,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,50,<=50K
47,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,0,1485,47,<=50K
36,7th-8th,Divorced,Machine-op-inspct,Not-in-family,Female,0,0,40,<=50K
36,7th-8th,Married-spouse-absent,Machine-op-inspct,Unmarried,Female,2977,0,40,<=50K
44,Assoc-voc,Divorced,Tech-support,Unmarried,Male,0,0,40,<=50K
26,Assoc-voc,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,<=50K
33,HS-grad,Married-civ-spouse,Sales,Husband,Male,0,0,60,>50K
54,12th,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
23,Some-college,Never-married,Handlers-cleaners,Own-child,Male,0,0,30,<=50K
36,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,50,>50K
68,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,20051,0,45,>50K
48,HS-grad,Widowed,Machine-op-inspct,Not-in-family,Female,0,0,48,<=50K
31,Some-college,Married-civ-spouse,Sales,Husband,Male,0,0,38,>50K
24,Bachelors,Never-married,Tech-support,Not-in-family,Male,0,0,50,<=50K
36,Bachelors,Married-civ-spouse,Sales,Husband,Male,0,0,40,>50K
67,Bachelors,Divorced,Prof-specialty,Not-in-family,Male,0,0,40,<=50K
23,HS-grad,Never-married,Sales,Own-child,Male,0,0,20,<=50K
28,Bachelors,Never-married,?,Not-in-family,Male,0,0,30,<=50K
21,HS-grad,Never-married,?,Other-relative,Male,0,0,60,<=50K
49,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,42,>50K
27,11th,Never-married,Craft-repair,Not-in-family,Male,0,0,40,<=50K
49,HS-grad,Never-married,Other-service,Own-child,Female,0,0,40,<=50K
25,Some-college,Divorced,Machine-op-inspct,Own-child,Female,0,0,40,<=50K
