workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week,income,age
Private,11th,Never-married,Sales,Own-child,White,Male,10,<=50K,17
Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,<=50K,
Private,Assoc-voc,Never-married,Tech-support,Unmarried,Black,Female,45,<=50K,30
Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,45,>50K,
Self-emp-not-inc,HS-grad,Divorced,Other-service,Unmarried,White,Female,40,<=50K,
Private,Assoc-voc,Married-civ-spouse,Transport-moving,Husband,White,Male,40,<=50K,
Federal-gov,Some-college,Never-married,Other-service,Not-in-family,White,Female,30,<=50K,48
Private,Doctorate,Never-married,Exec-managerial,Not-in-family,White,Male,50,>50K,
Private,Assoc-acdm,Separated,Handlers-cleaners,Not-in-family,White,Female,40,<=50K,33
Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,35,<=50K,
Self-emp-not-inc,HS-grad,Never-married,Sales,Unmarried,White,Male,50,<=50K,27
Federal-gov,HS-grad,Widowed,Adm-clerical,Unmarried,White,Female,40,<=50K,
Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,<=50K,22
Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,<=50K,26
Private,Bachelors,Widowed,Other-service,Unmarried,White,Female,38,<=50K,81
Self-emp-not-inc,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,35,>50K,
?,HS-grad,Married-civ-spouse,?,Husband,White,Male,8,<=50K,70
Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,30,>50K,
Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40,<=50K,69
Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,>50K,
Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,40,<=50K,32
Private,Some-college,Separated,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,55,<=50K,27
Private,Assoc-voc,Divorced,Other-service,Unmarried,Black,Male,40,<=50K,
Private,HS-grad,Never-married,Sales,Not-in-family,Black,Female,40,<=50K,34
Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,<=50K,28
Self-emp-not-inc,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,15,<=50K,66
Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,<=50K,37
Private,12th,Never-married,Transport-moving,Own-child,White,Male,40,<=50K,23
Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,>50K,
Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,>50K,
Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,>50K,59
?,Some-college,Married-civ-spouse,?,Wife,White,Female,40,<=50K,53
Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,50,<=50K,37
Private,Bachelors,Never-married,Tech-support,Not-in-family,White,Male,40,<=50K,29
State-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,<=50K,
Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,<=50K,51
Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,40,>50K,
Federal-gov,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,>50K,46
Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,>50K,
Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,<=50K,
Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,50,<=50K,54
Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Exec-managerial,Wife,White,Female,35,<=50K,
Self-emp-not-inc,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,40,<=50K,
?,Some-college,Divorced,?,Not-in-family,White,Female,40,<=50K,41
Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,40,<=50K,25
State-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,9,<=50K,
Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,>50K,
Private,5th-6th,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,<=50K,59
Self-emp-inc,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,30,>50K,
?,Masters,Married-civ-spouse,?,Husband,White,Male,6,>50K,
Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,>50K,
?,Bachelors,Married-civ-spouse,?,Husband,White,Male,30,<=50K,61
Private,Assoc-voc,Divorced,Farming-fishing,Not-in-family,White,Male,30,<=50K,
Private,HS-grad,Never-married,Machine-op-inspct,Unmarried,Black,Female,80,<=50K,31
Private,Doctorate,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,>50K,
?,Some-college,Never-married,?,Own-child,White,Male,20,<=50K,21
Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,40,<=50K,37
Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K,50
Federal-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,>50K,38
Federal-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,>50K,37
Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,>50K,
Private,Some-college,Divorced,Machine-op-inspct,Not-in-family,White,Female,40,<=50K,51
Private,Some-college,Never-married,Other-service,Own-child,White,Female,40,<=50K,22
Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,50,<=50K,24
Private,Some-college,Never-married,Sales,Not-in-family,White,Male,40,<=50K,24
Private,5th-6th,Never-married,Transport-moving,Other-relative,White,Male,50,<=50K,25
Private,11th,Never-married,Sales,Own-child,White,Male,40,<=50K,17
Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,>50K,
Private,Bachelors,Divorced,Sales,Not-in-family,White,Male,40,>50K,
Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,60,<=50K,
Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,30,<=50K,43
Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,38,>50K,
Self-emp-inc,Masters,Married-civ-spouse,Sales,Wife,White,Female,60,<=50K,
Private,HS-grad,Divorced,Other-service,Unmarried,Black,Female,40,<=50K,
Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,20,<=50K,20
Local-gov,HS-grad,Never-married,Other-service,Unmarried,White,Male,40,<=50K,29
Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Male,55,<=50K,
Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,55,>50K,
Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40,<=50K,46
Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,55,<=50K,63
Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,50,<=50K,29
Private,Some-college,Never-married,Sales,Own-child,White,Male,38,<=50K,19
Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,>50K,
Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,40,<=50K,20
Private,HS-grad,Separated,Craft-repair,Not-in-family,Black,Male,50,<=50K,30
?,Some-college,Never-married,?,Other-relative,White,Female,40,<=50K,32
Private,Some-college,Never-married,Other-service,Own-child,White,Female,35,<=50K,20
Self-emp-not-inc,HS-grad,Married-spouse-absent,Craft-repair,Unmarried,White,Male,38,>50K,30
Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,40,>50K,
Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,<=50K,27
Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,>50K,
Private,Assoc-voc,Never-married,Adm-clerical,Not-in-family,Black,Female,40,<=50K,33
Private,Some-college,Never-married,Adm-clerical,Not-in-family,Black,Male,50,<=50K,21
?,HS-grad,Widowed,?,Not-in-family,White,Female,10,<=50K,
Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,50,<=50K,54
Private,Some-college,Divorced,Exec-managerial,Unmarried,White,Female,47,<=50K,
Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,30,<=50K,
State-gov,HS-grad,Never-married,Craft-repair,Own-child,Black,Male,40,<=50K,26
Private,10th,Divorced,Exec-managerial,Not-in-family,White,Female,40,<=50K,
Private,HS-grad,Married-civ-spouse,Craft-repair,Wife,Black,Female,40,<=50K,29
Private,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,Male,50,>50K,45
Private,Bachelors,Married-civ-spouse,Sales,Wife,White,Female,20,<=50K,43
?,Some-college,Divorced,?,Not-in-family,White,Female,40,<=50K,51
Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,60,>50K,
Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,>50K,
Self-emp-not-inc,Some-college,Divorced,Farming-fishing,Not-in-family,White,Male,40,<=50K,
Private,Some-college,Divorced,Adm-clerical,Own-child,Asian-Pac-Islander,Male,40,<=50K,57
Private,Bachelors,Never-married,Adm-clerical,Not-in-family,Black,Male,35,<=50K,23
Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,>50K,
Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,>50K,
Private,7th-8th,Widowed,Craft-repair,Unmarried,White,Male,40,<=50K,50
Private,9th,Married-civ-spouse,Farming-fishing,Husband,White,Male,60,<=50K,46
Private,11th,Never-married,Other-service,Own-child,White,Male,15,<=50K,17
Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K,37
?,HS-grad,Never-married,?,Own-child,Black,Male,12,<=50K,19
Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,>50K,30
Local-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,40,<=50K,54
Federal-gov,Assoc-voc,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,>50K,
Local-gov,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,40,<=50K,
Federal-gov,Assoc-voc,Divorced,Adm-clerical,Unmarried,White,Female,35,<=50K,
Local-gov,Some-college,Separated,Exec-managerial,Unmarried,White,Female,36,<=50K,43
Private,HS-grad,Married-civ-spouse,Prof-specialty,Wife,White,Female,52,<=50K,29
Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,>50K,
Private,Some-college,Divorced,Other-service,Unmarried,White,Female,50,<=50K,
Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,36,<=50K,37
Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,>50K,
Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,>50K,
Private,HS-grad,Divorced,Exec-managerial,Unmarried,White,Female,35,<=50K,
?,Some-college,Never-married,?,Own-child,White,Male,35,<=50K,20
Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,<=50K,
Private,Assoc-voc,Never-married,Craft-repair,Unmarried,White,Male,35,<=50K,53
Self-emp-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,50,>50K,
Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,40,<=50K,52
Private,12th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,20,<=50K,63
Private,HS-grad,Divorced,Craft-repair,Unmarried,White,Male,38,<=50K,
Self-emp-not-inc,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Male,60,>50K,
Federal-gov,Some-college,Married-civ-spouse,Other-service,Wife,Black,Female,30,<=50K,43
Private,10th,Never-married,Adm-clerical,Own-child,White,Male,20,<=50K,17
Private,Bachelors,Divorced,Other-service,Not-in-family,White,Male,30,<=50K,
Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,40,<=50K,27
State-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,40,<=50K,22
Local-gov,HS-grad,Widowed,Other-service,Unmarried,White,Female,38,<=50K,
Private,HS-grad,Never-married,Sales,Own-child,White,Male,48,<=50K,21
Self-emp-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,35,>50K,
Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,60,>50K,
Local-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,>50K,
Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,<=50K,50
Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,50,>50K,
Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,40,>50K,
Local-gov,Assoc-acdm,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,>50K,50
State-gov,Masters,Never-married,Exec-managerial,Not-in-family,White,Female,50,>50K,
State-gov,11th,Widowed,Exec-managerial,Unmarried,White,Male,40,<=50K,
Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Female,40,<=50K,32
Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Wife,Black,Female,30,<=50K,26
Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,40,<=50K,29
Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,<=50K,32
Local-gov,Bachelors,Separated,Prof-specialty,Not-in-family,Black,Male,55,<=50K,29
Private,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,Female,35,<=50K,20
Private,HS-grad,Divorced,Adm-clerical,Own-child,White,Female,35,<=50K,
Private,Assoc-voc,Never-married,Craft-repair,Own-child,White,Male,40,<=50K,22
Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K,39
Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Male,40,<=50K,23
Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,50,>50K,
State-gov,11th,Married-civ-spouse,Adm-clerical,Own-child,White,Female,40,<=50K,29
Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,43,>50K,
Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,>50K,
State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,>50K,
Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,50,>50K,
?,HS-grad,Married-civ-spouse,?,Wife,White,Female,35,<=50K,42
Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Wife,White,Female,50,>50K,
State-gov,11th,Married-spouse-absent,Exec-managerial,Own-child,White,Female,40,<=50K,
Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,20,>50K,
Local-gov,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,37,<=50K,61
Private,HS-grad,Never-married,Exec-managerial,Unmarried,Other,Female,58,<=50K,
State-gov,Bachelors,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,16,<=50K,46
Local-gov,Bachelors,Widowed,Prof-specialty,Unmarried,Black,Female,40,<=50K,
Self-emp-not-inc,Some-college,Divorced,Sales,Unmarried,White,Female,50,<=50K,
Local-gov,Some-college,Never-married,Tech-support,Own-child,White,Female,40,<=50K,21
Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,<=50K,32
Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,40,<=50K,19
Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,58,<=50K,38
Self-emp-not-inc,Some-college,Never-married,Other-service,Own-child,Black,Female,20,<=50K,19
Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,50,<=50K,33
Federal-gov,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,40,<=50K,20
Self-emp-inc,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,38,<=50K,
Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,40,<=50K,
?,HS-grad,Never-married,?,Own-child,White,Male,40,<=50K,31
Local-gov,Some-college,Divorced,Protective-serv,Own-child,White,Female,45,<=50K,
Private,HS-grad,Never-married,Other-service,Unmarried,Black,Male,40,<=50K,33
Private,Masters,Never-married,Exec-managerial,Not-in-family,White,Male,52,<=50K,
Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,1,<=50K,31
Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,<=50K,49
State-gov,Doctorate,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,>50K,
Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,40,<=50K,38
State-gov,Bachelors,Never-married,Tech-support,Not-in-family,White,Female,48,<=50K,48
Self-emp-not-inc,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,30,<=50K,69
Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,>50K,
Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,50,<=50K,65
Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,40,<=50K,31
?,Bachelors,Never-married,?,Not-in-family,White,Female,30,<=50K,21
Self-emp-inc,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Female,65,<=50K,
Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,40,<=50K,
Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,<=50K,46
Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Male,40,<=50K,
State-gov,Bachelors,Never-married,Protective-serv,Not-in-family,White,Male,35,<=50K,38
?,HS-grad,Never-married,?,Not-in-family,White,Female,30,<=50K,28
Self-emp-not-inc,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,35,<=50K,43
Private,Masters,Divorced,Exec-managerial,Not-in-family,White,Female,50,<=50K,
Private,12th,Never-married,Other-service,Own-child,Black,Female,35,<=50K,26
Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,40,<=50K,27
Private,5th-6th,Never-married,Sales,Own-child,White,Female,40,<=50K,21
Private,Assoc-acdm,Widowed,Transport-moving,Not-in-family,Black,Male,40,<=50K,
Self-emp-not-inc,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,24,<=50K,60
Private,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Female,50,<=50K,28
Local-gov,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,40,>50K,36
Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,60,<=50K,39
State-gov,Prof-school,Never-married,Prof-specialty,Not-in-family,Black,Female,40,<=50K,54
Private,Doctorate,Widowed,Exec-managerial,Unmarried,White,Male,60,<=50K,
Local-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,43,>50K,
Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,>50K,45
Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,72,<=50K,28
Self-emp-not-inc,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,40,<=50K,26
Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,42,<=50K,
Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,62,>50K,
Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,20,<=50K,23
?,Assoc-acdm,Never-married,?,Not-in-family,White,Female,38,<=50K,27
Private,HS-grad,Divorced,Machine-op-inspct,Unmarried,White,Male,40,<=50K,56
Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,>50K,69
?,11th,Never-married,?,Not-in-family,Black,Female,38,<=50K,27
Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,40,<=50K,40
Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,30,<=50K,21
Private,HS-grad,Never-married,Other-service,Own-child,White,Female,20,<=50K,21
Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,8,<=50K,48
Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,Male,47,<=50K,
Private,10th,Married-civ-spouse,Exec-managerial,Husband,White,Male,30,<=50K,
Private,Masters,Divorced,Exec-managerial,Not-in-family,White,Male,30,<=50K,
State-gov,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,40,<=50K,30
Private,Assoc-voc,Never-married,Craft-repair,Not-in-family,Black,Male,40,<=50K,22
